impression_id,user_id,ad_id,timestamp,clicked,device,platform,operating_system,browser,connection_type,pages_in_session,session_duration_seconds,visitor_status
1691,87,9,2025-04-19 17:42:09,0,mobile,social_media,Windows,Safari,Fiber,9,259,Returning
1692,87,21,2025-04-22 00:12:16,0,mobile,website,Windows,Safari,Fiber,9,259,Returning
1693,87,15,2025-04-05 06:05:48,0,mobile,search_engine,Windows,Safari,Fiber,9,259,Returning
1694,87,3,2025-04-16 08:18:54,0,mobile,search_engine,Windows,Safari,Fiber,9,259,Returning
1695,87,2,2025-04-11 02:49:20,0,mobile,website,Windows,Safari,Fiber,9,259,Returning
1696,87,12,2025-04-21 05:46:35,0,mobile,website,Windows,Safari,Fiber,9,259,Returning
1697,88,24,2025-04-21 06:47:31,0,desktop,app,Android,Safari,WiFi,13,305,Returning
1698,88,13,2025-04-23 08:30:03,0,desktop,search_engine,Android,Safari,WiFi,13,305,Returning
1699,88,3,2025-04-18 17:38:33,0,desktop,social_media,Android,Safari,WiFi,13,305,Returning
1700,88,16,2025-04-15 18:40:40,0,desktop,social_media,Android,Safari,WiFi,13,305,Returning
1701,88,11,2025-04-17 17:20:41,0,desktop,website,Android,Safari,WiFi,13,305,Returning
1702,88,22,2025-05-01 12:46:38,0,desktop,search_engine,Android,Safari,WiFi,13,305,Returning
1703,88,7,2025-04-22 01:19:50,0,desktop,social_media,Android,Safari,WiFi,13,305,Returning
1704,88,21,2025-04-24 16:24:24,0,desktop,website,Android,Safari,WiFi,13,305,Returning
1705,88,14,2025-05-02 00:24:57,0,desktop,social_media,Android,Safari,WiFi,13,305,Returning
1706,88,23,2025-04-05 22:19:24,0,desktop,search_engine,Android,Safari,WiFi,13,305,Returning
1707,88,15,2025-05-02 06:40:44,0,desktop,search_engine,Android,Safari,WiFi,13,305,Returning
1708,88,9,2025-04-24 22:22:24,0,desktop,website,Android,Safari,WiFi,13,305,Returning
1709,88,10,2025-04-27 23:53:31,0,desktop,social_media,Android,Safari,WiFi,13,305,Returning
1710,88,5,2025-04-07 21:05:22,0,desktop,website,Android,Safari,WiFi,13,305,Returning
1711,88,19,2025-04-16 21:41:32,0,desktop,website,Android,Safari,WiFi,13,305,Returning
1712,88,2,2025-04-21 04:37:19,1,desktop,app,Android,Safari,WiFi,13,305,Returning
1713,88,1,2025-04-25 00:40:48,0,desktop,app,Android,Safari,WiFi,13,305,Returning
1714,89,9,2025-04-25 23:52:02,0,mobile,search_engine,iOS,Edge,Fiber,2,606,Returning
1715,89,15,2025-05-02 05:00:44,0,mobile,search_engine,iOS,Edge,Fiber,2,606,Returning
1716,89,14,2025-04-15 18:48:25,0,mobile,app,iOS,Edge,Fiber,2,606,Returning
1717,89,16,2025-04-06 21:26:55,0,mobile,search_engine,iOS,Edge,Fiber,2,606,Returning
1718,89,7,2025-04-23 18:17:13,0,mobile,social_media,iOS,Edge,Fiber,2,606,Returning
1719,89,19,2025-04-28 09:29:15,1,mobile,app,iOS,Edge,Fiber,2,606,Returning
1720,89,3,2025-04-28 13:36:57,0,mobile,search_engine,iOS,Edge,Fiber,2,606,Returning
1721,89,4,2025-04-25 07:49:09,0,mobile,search_engine,iOS,Edge,Fiber,2,606,Returning
1722,89,20,2025-05-03 17:09:28,0,mobile,app,iOS,Edge,Fiber,2,606,Returning
1723,89,8,2025-04-29 18:03:17,0,mobile,social_media,iOS,Edge,Fiber,2,606,Returning
1724,89,6,2025-04-09 22:22:28,0,mobile,website,iOS,Edge,Fiber,2,606,Returning
1725,89,0,2025-04-15 20:06:02,0,mobile,website,iOS,Edge,Fiber,2,606,Returning
1726,89,2,2025-04-12 18:07:13,0,mobile,social_media,iOS,Edge,Fiber,2,606,Returning
1727,89,17,2025-04-18 11:36:15,0,mobile,social_media,iOS,Edge,Fiber,2,606,Returning
1728,89,22,2025-04-17 19:00:41,0,mobile,social_media,iOS,Edge,Fiber,2,606,Returning
1729,89,10,2025-05-04 05:53:51,1,mobile,website,iOS,Edge,Fiber,2,606,Returning
1730,89,21,2025-04-15 13:15:11,0,mobile,app,iOS,Edge,Fiber,2,606,Returning
1731,89,13,2025-04-14 12:51:05,0,mobile,website,iOS,Edge,Fiber,2,606,Returning
1732,89,1,2025-05-04 13:07:40,0,mobile,app,iOS,Edge,Fiber,2,606,Returning
1733,90,10,2025-04-29 12:44:58,0,mobile,social_media,Android,Chrome,5G,1,23,Returning
1734,90,11,2025-04-09 08:18:18,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1735,90,20,2025-04-11 13:22:17,0,mobile,website,Android,Chrome,5G,1,23,Returning
1736,90,19,2025-04-22 23:52:36,0,mobile,app,Android,Chrome,5G,1,23,Returning
1737,90,23,2025-04-20 11:18:04,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1738,90,15,2025-04-27 00:37:14,0,mobile,website,Android,Chrome,5G,1,23,Returning
1739,90,1,2025-04-24 19:30:51,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1740,90,0,2025-05-02 04:35:51,0,mobile,website,Android,Chrome,5G,1,23,Returning
1741,90,2,2025-04-18 15:58:22,0,mobile,website,Android,Chrome,5G,1,23,Returning
1742,90,6,2025-04-12 12:37:12,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1743,90,12,2025-04-06 15:00:37,0,mobile,website,Android,Chrome,5G,1,23,Returning
1744,90,13,2025-04-08 23:41:50,0,mobile,social_media,Android,Chrome,5G,1,23,Returning
1745,90,16,2025-04-25 02:01:13,0,mobile,social_media,Android,Chrome,5G,1,23,Returning
1746,90,22,2025-04-20 11:28:39,0,mobile,website,Android,Chrome,5G,1,23,Returning
1747,90,8,2025-04-13 14:59:06,1,mobile,app,Android,Chrome,5G,1,23,Returning
1748,90,14,2025-04-17 08:47:10,0,mobile,website,Android,Chrome,5G,1,23,Returning
1749,90,17,2025-04-30 04:19:06,0,mobile,website,Android,Chrome,5G,1,23,Returning
1750,90,9,2025-04-05 14:06:09,0,mobile,website,Android,Chrome,5G,1,23,Returning
1751,90,4,2025-04-16 01:04:49,0,mobile,app,Android,Chrome,5G,1,23,Returning
1752,90,24,2025-05-03 18:48:10,0,mobile,website,Android,Chrome,5G,1,23,Returning
1753,90,5,2025-05-04 19:44:36,0,mobile,website,Android,Chrome,5G,1,23,Returning
1754,90,7,2025-04-19 05:59:15,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1755,90,18,2025-04-21 14:28:33,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1756,90,21,2025-04-17 20:00:15,0,mobile,search_engine,Android,Chrome,5G,1,23,Returning
1757,90,3,2025-04-16 23:05:03,0,mobile,social_media,Android,Chrome,5G,1,23,Returning
1758,91,8,2025-04-15 08:47:07,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1759,91,12,2025-04-23 09:41:39,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1760,91,6,2025-04-13 05:31:26,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1761,91,23,2025-04-26 17:52:13,0,mobile,website,iOS,Edge,5G,5,52,Returning
1762,91,15,2025-05-02 05:42:14,0,mobile,website,iOS,Edge,5G,5,52,Returning
1763,91,2,2025-04-18 05:29:03,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1764,91,24,2025-04-05 08:24:47,0,mobile,website,iOS,Edge,5G,5,52,Returning
1765,91,13,2025-05-01 07:49:18,0,mobile,app,iOS,Edge,5G,5,52,Returning
1766,91,4,2025-05-03 09:37:41,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1767,91,16,2025-04-09 07:35:58,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1768,91,18,2025-04-18 12:33:34,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1769,91,0,2025-04-15 10:14:54,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1770,91,10,2025-04-28 07:44:24,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1771,91,14,2025-04-22 17:30:53,0,mobile,website,iOS,Edge,5G,5,52,Returning
1772,91,7,2025-04-13 21:21:59,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1773,91,17,2025-04-19 03:17:30,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1774,91,20,2025-05-02 22:53:01,0,mobile,website,iOS,Edge,5G,5,52,Returning
1775,91,1,2025-04-21 18:06:01,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1776,91,5,2025-04-08 03:20:12,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1777,91,11,2025-05-01 05:32:19,0,mobile,website,iOS,Edge,5G,5,52,Returning
1778,91,21,2025-04-30 23:53:03,0,mobile,app,iOS,Edge,5G,5,52,Returning
1779,91,19,2025-04-08 16:20:03,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1780,91,22,2025-04-12 04:06:35,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1781,91,3,2025-04-26 22:04:26,0,mobile,social_media,iOS,Edge,5G,5,52,Returning
1782,91,9,2025-04-23 18:19:43,0,mobile,search_engine,iOS,Edge,5G,5,52,Returning
1783,92,3,2025-04-06 12:57:42,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1784,92,15,2025-04-08 03:18:48,0,mobile,app,Windows,Chrome,4G,2,51,Returning
1785,92,7,2025-04-24 10:37:14,0,mobile,social_media,Windows,Chrome,4G,2,51,Returning
1786,92,13,2025-04-13 13:35:00,0,mobile,search_engine,Windows,Chrome,4G,2,51,Returning
1787,92,19,2025-04-16 14:17:46,0,mobile,app,Windows,Chrome,4G,2,51,Returning
1788,92,9,2025-04-21 04:48:28,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1789,92,6,2025-05-03 08:55:14,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1790,92,2,2025-05-04 14:40:05,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1791,92,23,2025-04-07 14:11:36,0,mobile,social_media,Windows,Chrome,4G,2,51,Returning
1792,92,22,2025-04-24 05:16:58,0,mobile,social_media,Windows,Chrome,4G,2,51,Returning
1793,92,4,2025-05-02 08:43:24,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1794,92,12,2025-04-05 16:05:25,0,mobile,social_media,Windows,Chrome,4G,2,51,Returning
1795,92,0,2025-04-29 22:30:59,0,mobile,app,Windows,Chrome,4G,2,51,Returning
1796,92,17,2025-04-14 04:44:36,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1797,92,21,2025-05-04 17:21:35,0,mobile,app,Windows,Chrome,4G,2,51,Returning
1798,92,11,2025-04-16 20:42:22,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1799,92,8,2025-04-27 22:30:26,0,mobile,search_engine,Windows,Chrome,4G,2,51,Returning
1800,92,14,2025-04-10 04:37:52,0,mobile,app,Windows,Chrome,4G,2,51,Returning
1801,92,5,2025-04-12 03:32:05,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1802,92,16,2025-04-15 11:51:42,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1803,92,10,2025-04-23 13:59:33,0,mobile,search_engine,Windows,Chrome,4G,2,51,Returning
1804,92,18,2025-04-23 20:18:29,0,mobile,website,Windows,Chrome,4G,2,51,Returning
1805,92,20,2025-05-01 23:36:55,0,mobile,social_media,Windows,Chrome,4G,2,51,Returning
1806,93,6,2025-04-05 12:58:50,0,mobile,website,iOS,Firefox,Fiber,11,430,New
1807,93,18,2025-04-16 22:38:44,0,mobile,social_media,iOS,Firefox,Fiber,11,430,New
1808,93,4,2025-04-07 15:05:44,0,mobile,social_media,iOS,Firefox,Fiber,11,430,New
1809,93,15,2025-04-17 16:41:58,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1810,93,17,2025-04-06 11:45:51,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1811,93,10,2025-04-25 13:53:43,0,mobile,search_engine,iOS,Firefox,Fiber,11,430,New
1812,93,8,2025-04-25 19:19:03,0,mobile,website,iOS,Firefox,Fiber,11,430,New
1813,93,19,2025-04-10 00:25:21,0,mobile,website,iOS,Firefox,Fiber,11,430,New
1814,93,24,2025-04-28 08:58:42,0,mobile,website,iOS,Firefox,Fiber,11,430,New
1815,93,21,2025-05-02 18:58:57,0,mobile,search_engine,iOS,Firefox,Fiber,11,430,New
1816,93,0,2025-04-21 23:52:55,0,mobile,search_engine,iOS,Firefox,Fiber,11,430,New
1817,93,9,2025-04-14 07:07:09,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1818,93,14,2025-04-15 17:49:14,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1819,93,16,2025-05-01 00:43:55,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1820,93,3,2025-04-29 02:40:32,0,mobile,website,iOS,Firefox,Fiber,11,430,New
1821,93,22,2025-04-11 22:54:07,0,mobile,social_media,iOS,Firefox,Fiber,11,430,New
1822,93,1,2025-04-18 15:41:36,0,mobile,search_engine,iOS,Firefox,Fiber,11,430,New
1823,93,5,2025-04-06 07:58:44,0,mobile,social_media,iOS,Firefox,Fiber,11,430,New
1824,93,7,2025-04-28 07:53:11,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1825,93,11,2025-04-17 09:56:03,0,mobile,app,iOS,Firefox,Fiber,11,430,New
1826,93,13,2025-04-12 18:24:59,0,mobile,search_engine,iOS,Firefox,Fiber,11,430,New
1827,93,20,2025-04-22 08:08:52,0,mobile,social_media,iOS,Firefox,Fiber,11,430,New
1828,93,2,2025-04-24 16:54:09,0,mobile,website,iOS,Firefox,Fiber,11,430,New
1829,94,20,2025-04-11 19:32:55,0,mobile,website,Windows,Safari,4G,4,246,New
1830,94,21,2025-04-20 04:22:17,1,mobile,website,Windows,Safari,4G,4,246,New
1831,94,13,2025-04-11 12:35:10,0,mobile,app,Windows,Safari,4G,4,246,New
1832,94,18,2025-04-21 01:57:28,0,mobile,app,Windows,Safari,4G,4,246,New
1833,94,6,2025-04-27 13:35:00,0,mobile,social_media,Windows,Safari,4G,4,246,New
1834,94,3,2025-04-05 17:50:19,0,mobile,app,Windows,Safari,4G,4,246,New
1835,94,16,2025-04-28 21:37:04,0,mobile,social_media,Windows,Safari,4G,4,246,New
1836,94,10,2025-04-19 16:09:31,0,mobile,search_engine,Windows,Safari,4G,4,246,New
1837,94,15,2025-04-05 08:34:35,0,mobile,search_engine,Windows,Safari,4G,4,246,New
1838,94,24,2025-04-13 09:07:47,0,mobile,search_engine,Windows,Safari,4G,4,246,New
1839,94,9,2025-04-15 12:11:54,0,mobile,social_media,Windows,Safari,4G,4,246,New
1840,94,14,2025-04-19 09:34:18,0,mobile,social_media,Windows,Safari,4G,4,246,New
1841,94,1,2025-04-18 22:03:52,0,mobile,social_media,Windows,Safari,4G,4,246,New
1842,94,7,2025-04-13 22:52:23,0,mobile,app,Windows,Safari,4G,4,246,New
1843,94,12,2025-04-27 12:52:53,0,mobile,website,Windows,Safari,4G,4,246,New
1844,94,5,2025-04-27 15:01:23,0,mobile,website,Windows,Safari,4G,4,246,New
1845,94,17,2025-04-22 06:11:24,0,mobile,app,Windows,Safari,4G,4,246,New
1846,94,23,2025-04-29 07:08:32,0,mobile,website,Windows,Safari,4G,4,246,New
1847,94,11,2025-04-15 20:06:15,0,mobile,search_engine,Windows,Safari,4G,4,246,New
1848,94,4,2025-05-02 21:58:49,0,mobile,website,Windows,Safari,4G,4,246,New
1849,95,16,2025-05-02 18:01:59,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1850,95,10,2025-04-28 00:56:31,0,mobile,app,iOS,Chrome,5G,1,971,Returning
1851,95,6,2025-04-08 14:21:40,0,mobile,search_engine,iOS,Chrome,5G,1,971,Returning
1852,95,12,2025-04-28 19:19:16,0,mobile,app,iOS,Chrome,5G,1,971,Returning
1853,95,22,2025-04-05 17:24:16,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1854,95,14,2025-04-16 03:23:21,1,mobile,app,iOS,Chrome,5G,1,971,Returning
1855,95,17,2025-04-13 12:24:01,0,mobile,social_media,iOS,Chrome,5G,1,971,Returning
1856,95,23,2025-04-18 10:45:05,0,mobile,app,iOS,Chrome,5G,1,971,Returning
1857,95,20,2025-04-18 21:25:17,0,mobile,search_engine,iOS,Chrome,5G,1,971,Returning
1858,95,2,2025-04-20 10:46:53,0,mobile,social_media,iOS,Chrome,5G,1,971,Returning
1859,95,13,2025-04-05 20:45:17,0,mobile,social_media,iOS,Chrome,5G,1,971,Returning
1860,95,19,2025-04-24 05:43:07,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1861,95,11,2025-04-08 21:05:34,0,mobile,app,iOS,Chrome,5G,1,971,Returning
1862,95,5,2025-04-29 01:02:14,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1863,95,8,2025-04-12 00:07:55,0,mobile,search_engine,iOS,Chrome,5G,1,971,Returning
1864,95,24,2025-05-03 09:32:36,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1865,95,3,2025-04-13 21:10:29,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1866,95,18,2025-04-17 04:30:31,0,mobile,search_engine,iOS,Chrome,5G,1,971,Returning
1867,95,15,2025-04-29 22:31:07,0,mobile,social_media,iOS,Chrome,5G,1,971,Returning
1868,95,1,2025-04-07 09:16:00,0,mobile,social_media,iOS,Chrome,5G,1,971,Returning
1869,95,9,2025-04-10 13:56:13,0,mobile,search_engine,iOS,Chrome,5G,1,971,Returning
1870,95,21,2025-04-16 08:16:43,0,mobile,website,iOS,Chrome,5G,1,971,Returning
1871,96,18,2025-04-30 10:58:50,0,mobile,website,Android,Safari,4G,3,90,New
1872,96,13,2025-04-29 17:15:19,0,mobile,website,Android,Safari,4G,3,90,New
1873,96,14,2025-04-28 17:08:27,0,mobile,website,Android,Safari,4G,3,90,New
1874,96,5,2025-04-16 03:06:33,0,mobile,app,Android,Safari,4G,3,90,New
1875,96,22,2025-04-24 00:49:31,0,mobile,app,Android,Safari,4G,3,90,New
1876,96,24,2025-04-06 23:12:15,0,mobile,app,Android,Safari,4G,3,90,New
1877,96,19,2025-04-19 06:36:57,0,mobile,app,Android,Safari,4G,3,90,New
1878,96,3,2025-04-17 16:50:34,0,mobile,website,Android,Safari,4G,3,90,New
1879,96,10,2025-04-13 14:34:30,0,mobile,website,Android,Safari,4G,3,90,New
1880,96,9,2025-04-18 17:55:46,0,mobile,app,Android,Safari,4G,3,90,New
1881,96,11,2025-04-21 06:37:25,0,mobile,search_engine,Android,Safari,4G,3,90,New
1882,96,23,2025-04-29 11:32:04,0,mobile,website,Android,Safari,4G,3,90,New
1883,96,21,2025-04-28 00:18:51,0,mobile,website,Android,Safari,4G,3,90,New
1884,96,6,2025-04-09 17:56:26,0,mobile,search_engine,Android,Safari,4G,3,90,New
1885,96,12,2025-04-16 14:05:43,0,mobile,search_engine,Android,Safari,4G,3,90,New
1886,96,15,2025-04-05 03:26:01,0,mobile,app,Android,Safari,4G,3,90,New
1887,96,16,2025-05-03 17:51:37,0,mobile,website,Android,Safari,4G,3,90,New
1888,96,17,2025-04-11 12:44:30,0,mobile,website,Android,Safari,4G,3,90,New
1889,96,0,2025-04-28 12:46:26,0,mobile,search_engine,Android,Safari,4G,3,90,New
1890,96,1,2025-04-30 12:31:40,0,mobile,search_engine,Android,Safari,4G,3,90,New
1891,96,4,2025-04-11 21:12:55,0,mobile,search_engine,Android,Safari,4G,3,90,New
1892,96,8,2025-04-14 00:44:06,0,mobile,search_engine,Android,Safari,4G,3,90,New
1893,96,7,2025-04-22 19:12:14,0,mobile,social_media,Android,Safari,4G,3,90,New
1894,96,20,2025-04-15 11:10:39,0,mobile,search_engine,Android,Safari,4G,3,90,New
1895,96,2,2025-04-09 04:43:18,0,mobile,search_engine,Android,Safari,4G,3,90,New
1896,97,12,2025-05-02 09:49:55,0,mobile,app,iOS,Edge,DSL,1,988,Returning
1897,97,9,2025-04-30 20:08:28,0,mobile,website,iOS,Edge,DSL,1,988,Returning
1898,97,10,2025-04-18 01:43:15,0,mobile,app,iOS,Edge,DSL,1,988,Returning
1899,97,1,2025-04-22 19:29:26,0,mobile,search_engine,iOS,Edge,DSL,1,988,Returning
1900,97,0,2025-04-24 00:36:06,0,mobile,website,iOS,Edge,DSL,1,988,Returning
1901,97,14,2025-04-05 03:53:17,0,mobile,search_engine,iOS,Edge,DSL,1,988,Returning
1902,97,23,2025-04-05 14:08:11,0,mobile,app,iOS,Edge,DSL,1,988,Returning
1903,97,6,2025-04-28 12:25:22,0,mobile,social_media,iOS,Edge,DSL,1,988,Returning
1904,97,8,2025-04-16 16:06:51,0,mobile,social_media,iOS,Edge,DSL,1,988,Returning
1905,97,7,2025-04-29 14:44:20,0,mobile,website,iOS,Edge,DSL,1,988,Returning
1906,97,20,2025-04-17 17:12:20,0,mobile,app,iOS,Edge,DSL,1,988,Returning
1907,97,16,2025-04-07 18:10:16,0,mobile,app,iOS,Edge,DSL,1,988,Returning
1908,97,2,2025-04-27 01:01:33,0,mobile,website,iOS,Edge,DSL,1,988,Returning
1909,98,14,2025-04-20 13:39:52,0,mobile,search_engine,Windows,Safari,4G,5,194,Returning
1910,98,19,2025-05-03 18:45:46,0,mobile,app,Windows,Safari,4G,5,194,Returning
1911,98,18,2025-04-30 05:54:44,0,mobile,app,Windows,Safari,4G,5,194,Returning
1912,98,1,2025-04-23 17:00:53,0,mobile,website,Windows,Safari,4G,5,194,Returning
1913,98,17,2025-05-02 20:29:01,0,mobile,social_media,Windows,Safari,4G,5,194,Returning
1914,98,10,2025-04-21 22:40:03,0,mobile,search_engine,Windows,Safari,4G,5,194,Returning
1915,98,7,2025-04-19 19:05:17,1,mobile,search_engine,Windows,Safari,4G,5,194,Returning
1916,98,0,2025-04-28 17:50:48,0,mobile,search_engine,Windows,Safari,4G,5,194,Returning
1917,98,8,2025-04-20 00:39:18,0,mobile,website,Windows,Safari,4G,5,194,Returning
1918,98,23,2025-05-04 16:22:25,0,mobile,social_media,Windows,Safari,4G,5,194,Returning
1919,98,11,2025-04-25 21:56:22,0,mobile,website,Windows,Safari,4G,5,194,Returning
1920,98,16,2025-04-28 17:22:44,0,mobile,website,Windows,Safari,4G,5,194,Returning
1921,98,4,2025-04-28 18:53:53,0,mobile,app,Windows,Safari,4G,5,194,Returning
1922,98,12,2025-04-17 14:46:15,0,mobile,social_media,Windows,Safari,4G,5,194,Returning
1923,98,3,2025-04-13 23:57:19,0,mobile,app,Windows,Safari,4G,5,194,Returning
1924,98,5,2025-04-28 04:14:31,0,mobile,app,Windows,Safari,4G,5,194,Returning
1925,98,22,2025-04-08 04:42:38,0,mobile,app,Windows,Safari,4G,5,194,Returning
1926,98,15,2025-04-24 04:37:09,0,mobile,website,Windows,Safari,4G,5,194,Returning
1927,98,20,2025-04-06 01:40:46,0,mobile,social_media,Windows,Safari,4G,5,194,Returning
1928,98,24,2025-04-10 05:01:38,0,mobile,social_media,Windows,Safari,4G,5,194,Returning
1929,98,9,2025-04-29 05:29:47,0,mobile,search_engine,Windows,Safari,4G,5,194,Returning
1930,98,6,2025-04-13 00:03:45,0,mobile,app,Windows,Safari,4G,5,194,Returning
1931,98,2,2025-04-20 13:11:12,0,mobile,app,Windows,Safari,4G,5,194,Returning
1932,98,13,2025-04-22 13:21:53,0,mobile,app,Windows,Safari,4G,5,194,Returning
1933,98,21,2025-05-03 14:17:51,0,mobile,search_engine,Windows,Safari,4G,5,194,Returning
1934,99,1,2025-04-12 04:25:45,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1935,99,15,2025-04-27 12:23:42,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1936,99,11,2025-04-13 05:18:17,0,mobile,social_media,iOS,Samsung Browser,4G,2,769,New
1937,99,5,2025-04-11 02:00:40,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1938,99,0,2025-04-17 18:57:19,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1939,99,24,2025-04-28 18:50:38,0,mobile,social_media,iOS,Samsung Browser,4G,2,769,New
1940,99,8,2025-04-06 14:51:45,1,mobile,social_media,iOS,Samsung Browser,4G,2,769,New
1941,99,9,2025-04-15 11:24:18,0,mobile,website,iOS,Samsung Browser,4G,2,769,New
1942,99,19,2025-04-06 08:05:50,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1943,99,6,2025-04-05 19:20:02,0,mobile,social_media,iOS,Samsung Browser,4G,2,769,New
1944,99,23,2025-04-19 17:15:50,0,mobile,search_engine,iOS,Samsung Browser,4G,2,769,New
1945,99,12,2025-04-10 08:27:52,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1946,99,16,2025-04-27 04:48:58,0,mobile,search_engine,iOS,Samsung Browser,4G,2,769,New
1947,99,2,2025-05-02 22:43:35,0,mobile,search_engine,iOS,Samsung Browser,4G,2,769,New
1948,99,18,2025-04-29 15:50:09,0,mobile,website,iOS,Samsung Browser,4G,2,769,New
1949,99,22,2025-04-06 13:33:13,0,mobile,website,iOS,Samsung Browser,4G,2,769,New
1950,99,13,2025-04-05 10:39:16,0,mobile,social_media,iOS,Samsung Browser,4G,2,769,New
1951,99,17,2025-04-23 14:00:38,0,mobile,app,iOS,Samsung Browser,4G,2,769,New
1952,99,4,2025-04-06 21:10:55,0,mobile,search_engine,iOS,Samsung Browser,4G,2,769,New
1953,99,3,2025-05-02 17:30:34,0,mobile,website,iOS,Samsung Browser,4G,2,769,New
1954,99,7,2025-04-05 10:29:10,1,mobile,search_engine,iOS,Samsung Browser,4G,2,769,New
1955,99,20,2025-04-20 20:47:22,0,mobile,search_engine,iOS,Samsung Browser,4G,2,769,New
1956,99,14,2025-04-28 20:04:49,0,mobile,social_media,iOS,Samsung Browser,4G,2,769,New
1957,99,10,2025-04-20 21:13:57,0,mobile,website,iOS,Samsung Browser,4G,2,769,New
1958,99,21,2025-04-28 06:20:54,1,mobile,app,iOS,Samsung Browser,4G,2,769,New
1959,100,19,2025-04-15 02:17:20,0,mobile,website,Windows,Safari,Cable,2,1062,New
1960,100,22,2025-04-22 12:45:30,0,mobile,app,Windows,Safari,Cable,2,1062,New
1961,100,17,2025-05-02 19:20:44,0,mobile,website,Windows,Safari,Cable,2,1062,New
1962,100,4,2025-04-29 18:10:40,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1963,100,21,2025-04-22 11:27:23,0,mobile,app,Windows,Safari,Cable,2,1062,New
1964,100,9,2025-04-12 18:27:53,0,mobile,app,Windows,Safari,Cable,2,1062,New
1965,100,3,2025-04-12 01:08:53,0,mobile,app,Windows,Safari,Cable,2,1062,New
1966,100,14,2025-04-21 17:26:33,0,mobile,app,Windows,Safari,Cable,2,1062,New
1967,100,2,2025-04-26 02:16:36,0,mobile,app,Windows,Safari,Cable,2,1062,New
1968,100,6,2025-04-12 21:28:02,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1969,100,1,2025-04-12 11:57:51,0,mobile,social_media,Windows,Safari,Cable,2,1062,New
1970,100,10,2025-04-27 15:07:12,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1971,100,18,2025-04-21 16:31:07,1,mobile,website,Windows,Safari,Cable,2,1062,New
1972,100,20,2025-04-09 07:53:24,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1973,100,11,2025-04-16 04:47:54,0,mobile,app,Windows,Safari,Cable,2,1062,New
1974,100,16,2025-04-21 01:30:47,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1975,100,13,2025-04-04 23:51:02,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1976,100,23,2025-04-23 10:48:19,0,mobile,search_engine,Windows,Safari,Cable,2,1062,New
1977,101,14,2025-04-30 08:31:53,0,mobile,website,Windows,Edge,WiFi,1,207,Returning
