user_id,age_group,gender,ethnicity,socioeconomic_status,disability_status,education,income,location,region,state,location_detail,population_density,primary_os,primary_browser,connection_type,screen_size,browse_depth,session_duration,visitor_status,customer_value,relationship_status,occupation,interest_technology,interest_sports,interest_travel,interest_food,interest_fashion,interest_gaming,interest_arts,interest_health,interest_education,interest_finance,browsing_tech,browsing_finance,browsing_healthcare,browsing_education,browsing_professional,browsing_shopping,browsing_entertainment,activity_morning,activity_afternoon,activity_evening,activity_night,pages_per_session,seconds_per_session,browsing_travel
45,45-54,Male,Indigenous,Low,None,Bachelor's,$50k-$75k,Urban,West,NY,Urban Core,Very Low,iOS,Chrome,WiFi,Large,Medium (3-5 pages),Medium (1-5 min),Loyal,Medium,Divorced,Service,0.3739979957539512,0.33691413858673547,0.03080834307569793,0.4693585989357351,0.4077866633646438,0.061330988099419365,0.16380421603146883,0.08944258596373754,0.3758835441316274,0.5768878615217393,0.4824975771899429,0.385819209996973,0.5566136263648743,0.21214759667887556,0.040418883992529006,0.07022804932601573,0.1069351853748156,0.27768564926842554,0.07403470303550372,0.8647681038657753,0.3888324636533479,4,298,
46,25-34,Non-binary,Other,High,None,High School,$50k-$75k,Rural,Northeast,NH,Small City,Medium,iOS,Chrome,WiFi,Medium,Low (1-2 pages),Long (> 5 min),New,Medium,Married,Administrative,0.4566260322336391,0.5107482309377152,0.15767795658529446,0.06259536316270223,0.1387220807005343,0.10419909164601686,0.08195098008931152,0.06512656510981603,0.6018177362905731,0.2541100631425629,0.40470573307603896,0.7367600208104398,0.45782163778216545,0.41391777731024043,0.7375047142378827,0.31072427202295,0.4530805447423739,0.8434933470330831,0.5753548736932426,0.5679491577307106,0.4105692973671154,1,367,0.0
47,45-54,Non-binary,Asian,Medium,None,Bachelor's,$75k-$100k,Suburban,Southeast,ME,Urban Core,Medium,Android,Chrome,WiFi,Medium,Medium (3-5 pages),Medium (1-5 min),New,Low,Married,Sales,0.3777137531214468,0.175060856873646,0.17496026036798762,0.7804201559743086,0.5057346017415407,0.36217066500587514,0.8505931058669303,0.10511093902764725,0.013294117012971535,0.5498203240522902,0.2692948179094215,0.23973730205618113,0.21647563494080466,0.2671137664811214,0.08638679580536997,0.28664268987035185,0.288258780891511,0.327062907946005,0.406897467608773,0.6676580591948812,0.5218527378470748,3,136,
48,45-54,Non-binary,Hispanic,Low,None,Some College,$50k-$75k,Rural,Midwest,NH,Town,High,Android,Chrome,WiFi,Large,Low (1-2 pages),Medium (1-5 min),New,Low,Single,Student,0.09485510674439694,0.1812634464800829,0.032870464677613814,0.16960504658447642,0.5007714635107865,0.5408570825679767,0.21131623678723094,0.2272982924434827,0.04427251331429085,0.21794558819664808,0.13727334097473992,0.0718721354813926,0.21626664048997207,0.048258253601617826,0.7789355007908073,0.2463753078103615,0.4108443420739629,0.28742264502170745,0.6785336037361457,0.7982019818996303,0.13737223195570517,1,174,
49,25-34,Female,Hispanic,High,None,High School,$25k-$50k,Urban,Southeast,PA,Inner Suburb,Very Low,Android,Chrome,WiFi,Medium,High (6+ pages),Medium (1-5 min),Returning,Medium,Single,Service,0.19726536874089215,0.4023115872547495,0.14874608668974476,0.5975081509462736,0.09977461797811092,0.16383654934811936,0.5008224859068542,0.04421955321748639,0.39973131839453546,0.29060428059212173,0.11186688503866105,0.3624202643527161,0.06512104426690167,0.28210807085406053,0.21958604548865845,0.17937653348803315,0.19856201385877692,0.40296913356922437,0.2337629879900714,0.421122435141637,0.37411819268079777,13,212,0.0
50,55-64,Female,White,Medium,None,High School,$50k-$75k,Suburban,Midwest,TN,Inner Suburb,Low,Android,Safari,Fiber,Medium,Medium (3-5 pages),Short (< 1 min),Returning,High,Married,Sales,0.37371324493756997,0.09057985916080555,0.20376762773530205,0.3272465639768107,0.33444344600631976,0.018945723407313955,0.036844103971353105,0.28853686760995834,0.19449282378576038,0.7018749163322776,0.1722611164078935,0.41448437638942504,0.5813160562143558,0.43695245135510385,0.31230667685045316,0.10774136569202987,0.16398521001430325,0.2754621209445635,0.7858378990886354,0.9537124773378869,0.5625001368272453,4,53,
51,25-34,Female,Hispanic,Medium,None,Some College,$50k-$75k,Urban,Midwest,ME,Outer Suburb,Medium,MacOS,Safari,5G,Small,Medium (3-5 pages),Short (< 1 min),Returning,Medium,Married,Professional,0.24142054747459538,0.3061194081523903,0.2944351429249947,0.4130390512484984,0.36710523564050573,0.04369468980624374,0.20249905650064656,0.30641025579000747,0.36179942224767475,0.3169501715752167,0.8015897221905459,0.4578262329586096,0.2935383202585363,0.37765348386072384,0.49779873207806485,0.2700050287612271,0.5116948229216124,0.2728269231233473,0.9053711010776477,0.5566247414067154,0.36934335850293415,5,21,
52,25-34,Female,Asian,Low,None,Bachelor's,$75k-$100k,Urban,Southeast,VA,Inner Suburb,Very High,iOS,Chrome,4G,Medium,Medium (3-5 pages),Short (< 1 min),Loyal,Low,Married,Professional,0.49420127804393016,0.1389086656964786,0.144607128812767,0.39731201126454607,0.17947634928559564,0.40296248301841486,0.32439386979594587,0.28702526929561656,0.07536293702762938,0.33635638639684035,0.8060053424887555,0.23213539930045018,0.2442411102875151,0.37030204846451137,0.5028926426177712,0.4085561370202925,0.17678611995584256,0.3197303351086492,0.0783189241792588,0.19349297269410823,0.4887613096031132,3,37,
53,55-64,Female,White,Medium,Cognitive,Some College,$0-$25k,Rural,Midwest,MI,Rural,High,iOS,Firefox,Satellite,Large,Medium (3-5 pages),Short (< 1 min),New,Medium,Married,Professional,0.292537469190478,0.15981991628117995,0.4343537061284203,0.13873951304156626,0.1896819260867394,0.05522330738127672,0.34922997045739385,0.31664657238384486,0.3019834346799287,0.12961383131585466,0.05494950129280864,0.33571330482737094,0.9057224910982115,0.22769063842966186,0.41847781697661807,0.2008408187610247,0.3177371952788951,0.5426168444904811,0.41025031767006365,0.2913539975111765,0.3492063368949647,5,30,
54,25-34,Female,Hispanic,Medium,None,Bachelor's,$25k-$50k,Rural,Southeast,NC,Outer Suburb,High,iOS,Safari,WiFi,Small,High (6+ pages),Short (< 1 min),Returning,Low,In Relationship,Management,0.4268753409028861,0.2798821304920873,0.2566428703503119,0.08841930190982845,0.31564381817152776,0.169229067868944,0.37054970652343716,0.1698747568726728,0.18914209715676192,0.3132374261657587,0.11972169912952897,0.10974143440612015,0.45149170110824344,0.44514151961308923,0.17127073853663838,0.17738052057604475,0.1430737753040477,0.4848557920378191,0.27161946386538544,0.1940527104992201,0.13508658431528242,14,50,
55,18-24,Male,Black,Medium,None,Bachelor's,$25k-$50k,Rural,Southeast,WI,Inner Suburb,Very High,Windows,Chrome,WiFi,Medium,High (6+ pages),Medium (1-5 min),New,Medium,Single,Professional,0.33528292803858434,0.2805592888950611,0.2852579427829412,0.4653530716483448,0.09858962119535604,0.5277693876892704,0.4915159508208732,0.4692493809974489,0.12984324754727358,0.475891833550704,0.07228612846411772,0.10654302909570697,0.46716254190962286,0.2213729632427085,0.11341332979112582,0.3586990763502481,0.2438407447519434,0.7089692453190869,0.37851322913924623,0.7826458714452157,0.7019466026885032,13,173,
56,25-34,Male,White,Low,None,Bachelor's,$100k+,Suburban,West,VA,Urban Core,Medium,iOS,Chrome,5G,Medium,Medium (3-5 pages),Medium (1-5 min),New,Low,Married,Professional,0.2487544946030448,0.3238294315662043,0.2926560562514484,0.2859616401548633,0.2730771545032844,0.10934644335079226,0.16024013953513605,0.17571177594039578,0.11103424221656219,0.29843828453034815,1.0,0.08457741655871549,0.5863993763473176,0.2177924660156757,0.22142726317981634,0.1540186878693774,0.6020973008536816,0.8636363271927112,0.5274443822785227,0.11387004929241169,0.7967568659933288,5,120,
57,18-24,Female,Indigenous,Medium,Sensory,High School,$100k+,Rural,West,NE,Urban Core,Medium,Android,Samsung Browser,5G,Small,High (6+ pages),Long (> 5 min),Returning,Low,In Relationship,Technical,0.1369923585379504,0.48828683161828257,0.5971003727906848,0.28711994887896225,0.2573975590678669,0.2925398755524735,0.18376669440340732,0.1550393239391176,0.14773819930790147,0.1873754040847258,0.5448724715514808,0.139664396983504,0.1331705389077499,0.3403021217594558,0.11649991247497828,0.3525176678548421,0.3997247061898624,0.09394144679537418,0.31969390476189047,0.5950162226877828,0.673973798234612,13,764,
58,25-34,Non-binary,White,High,None,Bachelor's,$0-$25k,Suburban,Midwest,NY,Urban Core,High,iOS,Chrome,WiFi,Small,High (6+ pages),Medium (1-5 min),New,High,Married,Student,0.034258801205154635,0.3886188998710034,0.2635866569527635,0.8784680451033084,0.43783500303177536,0.20792454158912743,0.12397829267915031,0.15561400870439165,0.34751663539929367,0.4245134474047737,0.45443744882294845,0.2942190839663329,0.14961349472503646,0.1590703527163217,0.32224669269235334,0.4355755742297439,0.8172798441244253,0.35541154700252925,0.6489439078321061,0.05325151998879165,0.7632832383233532,12,231,0.0
59,25-34,Male,Black,Medium,Physical,Bachelor's,$50k-$75k,Urban,Midwest,ID,Inner Suburb,Low,iOS,Chrome,4G,Small,Medium (3-5 pages),Medium (1-5 min),Returning,High,Widowed,Student,0.29276416564525104,0.1909145778912637,0.07795963941287153,0.1664608313321772,0.5553191345300229,0.7452686943267729,0.2433265928396297,0.5758481061949812,0.33630639560516273,0.25336799724419906,0.1663114644161717,0.23794408291123334,0.5610011458141391,0.2845761335640993,0.0480638623561698,0.46694462244755036,0.47507820596189854,0.1908537741298945,0.41988141895547876,0.6236521146379946,0.38121599843633325,4,279,
60,65+,Female,Asian,High,None,Bachelor's,$25k-$50k,Urban,Midwest,ME,Inner Suburb,Medium,iOS,Safari,4G,Medium,High (6+ pages),Medium (1-5 min),Loyal,Medium,Divorced,Professional,0.002281205238420977,0.5574651117302909,0.08287122138702152,0.05325864531730531,0.048682880964215365,0.22784088893282556,0.37362788402305835,0.7547573854195095,0.6674211821822597,0.27197238433322946,0.11022037720435161,0.6699554602195616,0.7732023734946016,0.3602259518349441,0.30322958677044287,0.1321213411833988,0.09354438911713911,0.4490014132176931,0.4000371672939355,0.8261424226466442,0.5105161486408509,13,166,0.0
61,45-54,Female,Other,Low,None,High School,$25k-$50k,Rural,Southeast,VA,Inner Suburb,Low,MacOS,Opera,5G,Medium,Low (1-2 pages),Long (> 5 min),Returning,Medium,Widowed,Retired,0.010798390599150245,0.4011103179107914,0.5324779402447014,0.49758834911435135,0.4054138881262095,0.10141045160390028,0.17602305327193432,0.25837300150075493,0.8417356206940189,0.23856072960069283,0.1264711347217148,0.5824471316065204,0.24363595712436859,0.36780793816915186,0.19566677201086763,0.37103194649527993,0.3861445506091241,0.6040177164390477,0.4891459491799146,0.6073113511646879,0.8071489961855237,1,973,
62,25-34,Non-binary,Black,Medium,None,Master's,$0-$25k,Suburban,Midwest,DE,Small City,High,iOS,Chrome,DSL,Medium,High (6+ pages),Medium (1-5 min),Returning,Low,Married,Professional,0.32738956173371503,0.31225050909028806,0.0231954840103077,0.5477621324854404,0.3485397725916839,0.1639395176168354,0.4014444442508788,0.6119245823064559,0.578954610759109,0.35739281463293326,0.6315762877633073,0.4810829961176913,0.36231954281426887,0.15459537228215317,0.33401732626763825,0.32774110483920654,0.3931201931653142,0.3790896785482042,0.7129647142323948,0.2130661401467928,0.26410907377381365,13,72,
63,45-54,Non-binary,White,Low,Cognitive,Some College,$0-$25k,Urban,Midwest,NY,Outer Suburb,Very High,iOS,Edge,4G,Medium,Medium (3-5 pages),Medium (1-5 min),Loyal,Low,Married,Technical,0.40319383185693924,0.43333071832058917,0.2735507932569064,0.251928246896368,0.3063194413866282,0.46399915195501,0.233157186137441,0.43121032500086665,0.1364323953954759,0.707081383465344,0.057485768007502235,0.24410825024167151,0.3849176135431021,0.0877617484042802,0.2668856373084489,0.23037136701791613,0.11833366974351718,0.3765542942609268,0.6100914571097388,0.452049496334568,0.5009690008131541,3,284,
64,25-34,Non-binary,White,High,Physical,Bachelor's,$25k-$50k,Suburban,Midwest,PA,Inner Suburb,Very Low,Windows,Safari,5G,Medium,Low (1-2 pages),Medium (1-5 min),Loyal,Low,Single,Technical,0.34407609029415614,0.4749783005569161,0.15824992767540846,0.33968434132569586,0.37908164500650565,0.41537592736253265,0.08763213193723858,0.3177022716136894,0.07978352809812199,0.28703382577661307,1.0,0.37544210608859024,0.42134240450611316,0.6673882577187175,0.3400483655242592,0.6984712749390012,0.0681439425822943,0.6490229793938901,0.5732220524605746,0.39203635973123435,0.4143854626215269,2,294,0.0
65,55-64,Non-binary,Hispanic,Low,None,Bachelor's,$50k-$75k,Urban,Midwest,CT,Urban Core,Medium,Windows,Safari,WiFi,Large,Medium (3-5 pages),Medium (1-5 min),New,Low,Single,Student,0.14973096994542495,0.26065792789123543,0.1004947030473807,0.40977284585320545,0.4101079784468135,0.10532258356428544,0.19367319272954722,0.28855670219223717,0.1858111580127269,0.7347946070469272,0.1584351740929332,0.8088541715646198,0.5130699134681358,0.13794088139922084,0.11547151120414166,0.46962148900174455,0.2067080803289352,0.7080075952381821,0.49971536924350085,0.35819391190799266,0.7415322068518365,5,111,
66,18-24,Female,Black,Medium,None,Master's,$100k+,Urban,Northeast,LA,Town,Medium,Windows,Chrome,WiFi,Large,Medium (3-5 pages),Short (< 1 min),Returning,Low,Single,Professional,0.2603861506579011,0.5600858598076927,0.030190593345845743,0.8399995818874382,0.5378377268225096,0.6573229898869656,0.3505225814836772,0.1675761627830117,0.34705172636750214,0.2586377345870892,0.36153738735811686,0.23292090560069306,0.3668357851407588,0.38034351795931187,0.12195810392408467,0.40921678216232754,0.19160021164596938,0.3900996888467195,0.4831065789478705,0.4364981370638944,0.5036755907737497,3,58,
67,65+,Male,Hispanic,High,None,Master's,$75k-$100k,Urban,West,OH,Small City,Very Low,Windows,Safari,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),New,Low,Single,Unemployed,0.43057100386798536,0.07121508213864226,0.20476676709443173,0.24598055354132314,0.4406241867395555,0.5487916253140008,0.17554073217787647,0.3074698014596702,0.010581824198874266,0.2563660279755669,0.07564951205604609,0.6414340661430888,0.2945528265268388,0.09347031806195233,0.10185747986040473,0.27576285579208526,0.5679544081320694,0.6875995120701672,0.6568013778547431,0.1528192619837992,0.9078814078542835,5,296,0.0
68,25-34,Female,White,Low,None,Master's,$50k-$75k,Rural,Midwest,VT,Small City,Very High,MacOS,Edge,WiFi,Small,Medium (3-5 pages),Long (> 5 min),Returning,Low,Single,Retired,0.15297758190131405,0.28252833022057516,0.7121206484095964,0.1904646915927315,0.054357539146127065,0.3853486092261661,0.23524103305933394,0.017089482637096608,0.041782290556780274,0.07895867068702597,0.06283128810815952,0.41647331308275215,0.22158162840410583,0.3452418741456257,0.26381197365574927,0.07888291931954865,0.22658413088316534,0.745994547474432,0.710834945434348,0.8321095744946254,0.6204024882525382,5,1057,
69,45-54,Male,White,Low,Cognitive,Master's,$100k+,Suburban,Northeast,ME,Outer Suburb,Low,iOS,Safari,Satellite,Small,Medium (3-5 pages),Long (> 5 min),Returning,Medium,Divorced,Professional,0.27016366814783616,0.5517266201695255,0.35244906872429804,0.35832765695781243,0.5162599045776503,0.03908340372777712,0.48174535008588754,0.401686736661812,0.319757353303497,0.5544673692158653,0.49802940960145065,0.14821024694232438,0.18841601907722969,0.1603626720468561,0.26646915421662837,0.0681623677410034,0.2153435969861875,0.4115945351673344,0.7595357851070877,0.36142307585936556,0.3169407071393371,4,1151,
70,25-34,Male,Black,Medium,None,Master's,$50k-$75k,Suburban,Midwest,LA,Inner Suburb,Very High,iOS,Chrome,DSL,Large,Medium (3-5 pages),Medium (1-5 min),New,Low,In Relationship,Professional,0.5263867981015032,0.061742697551619576,0.22869701000046117,0.24080309866663735,0.5857756747043449,0.25384697436139386,0.46983936159345524,0.6403075685257057,0.20169178098900925,0.24700121069903636,0.5111682704451128,0.3487525385078618,0.20300465997585518,0.4230367170045194,0.5248877454802658,0.41054186300278056,0.5861288543547379,0.26464621582124526,0.8307645390634895,0.8267062381165168,0.6294968729397811,5,156,
71,55-64,Male,Asian,High,None,High School,$25k-$50k,Urban,Midwest,PA,Inner Suburb,High,Windows,Chrome,5G,Medium,Low (1-2 pages),Medium (1-5 min),Returning,Low,Married,Technical,0.1300550795428462,0.030371999221335013,0.5367505281695787,0.23849224819675405,0.31536087314190003,0.01524598156434908,0.011337854305769182,0.4155138235169018,0.040739953725328376,0.2800105712457098,0.4612555944909305,0.7968558922364379,0.19457192513506244,0.5135975410988637,0.21459436778891294,0.12879148289463038,0.31338022229924495,0.1505814069215184,0.08808953345435853,0.9148967019202485,0.23922241560134325,1,206,0.0
72,25-34,Male,White,High,Cognitive,Some College,$50k-$75k,Urban,West,MI,Town,Very High,Windows,Safari,4G,Large,Low (1-2 pages),Long (> 5 min),Returning,High,Married,Retired,0.15912134022060295,0.12972312708011743,0.2766555046466523,0.26682212827848384,0.24555027361930543,0.807348555430437,0.2912565287502642,0.6207472426218632,0.7868105189919481,0.7372684025999118,0.47710804313235805,0.7706268321250724,0.8347485512957628,0.3351606124856204,0.31579918157983905,0.33291311471212554,0.324871475750117,0.42199153364798525,0.8963615721811878,0.4128880756331847,0.8030905819448122,2,1102,0.0
73,25-34,Male,White,High,None,PhD,$25k-$50k,Urban,Midwest,RI,Small City,Very High,Android,Edge,WiFi,Large,Low (1-2 pages),Short (< 1 min),Returning,Low,Married,Service,0.08994222962612362,0.09521203384689998,0.45400047589801035,0.4958385527890738,0.13985940783842393,0.266371815651756,0.019102470331201694,0.2791050414687908,0.042853636065195266,0.3007551069239237,0.2332233748539065,0.8857717178370611,0.5113482413514265,0.23587083238608406,0.1941468489410864,0.14220253143843398,0.2519922358274679,0.8493245176295887,0.5525933676369686,0.7066092242280552,0.7551127535206037,2,51,0.0
74,45-54,Non-binary,White,Medium,None,Some College,$100k+,Rural,Midwest,NH,Town,Medium,iOS,Safari,Fiber,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,Low,Married,Retired,0.08388611157728393,0.05220924846968676,0.5196641877542726,0.03273756987755276,0.5707228307191669,0.19285015815435078,0.47626847014572565,0.2638709103543727,0.7663771175941074,0.22694014559594924,0.1815946178233318,0.5016014832184201,0.4395831417105354,0.06299646144235017,0.18698030659703269,0.38184527431683546,0.6975336909425363,0.18901635050050752,0.617204053106011,0.5808822826823082,0.7543830098105834,4,233,
75,25-34,Non-binary,Hispanic,Medium,None,High School,$0-$25k,Urban,Midwest,ME,Urban Core,Very High,Windows,Chrome,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),Loyal,Low,In Relationship,Service,0.20027838487384228,0.5884392794324189,0.15117352527750597,0.09622903950810084,0.025340516018220953,0.3191859451694115,0.42610347709754864,0.12250515863849787,0.3211625413179108,0.501358262933787,0.257979924025712,0.15123249431410488,0.27980245991201724,0.0656194170216246,0.421515240650989,0.1850494402740722,0.4176587512380089,0.3848938175714359,0.9585847801484487,0.6699904260359477,0.4602299182875879,3,209,
76,18-24,Non-binary,White,Low,None,Some College,$50k-$75k,Suburban,Southwest,ME,Small City,Low,Windows,Chrome,Fiber,Extra Large,Medium (3-5 pages),Short (< 1 min),Returning,Medium,In Relationship,Sales,0.2914444579741449,0.22254936669109718,0.014161856786025877,0.4632130188113435,0.4321694407136438,0.4657896196318968,0.1174730806724669,0.053597290862027754,0.058160405640765966,0.4985030315629709,0.49301412522036786,0.157263594466561,0.09665054524970615,0.14229935413855646,0.42620443995573376,0.15502308471650178,0.3136144474448029,0.5847341623819152,0.7237880262232294,0.562987951538997,0.03172657037308252,3,26,
77,35-44,Male,Hispanic,Medium,None,Some College,$75k-$100k,Rural,West,ME,Inner Suburb,Very High,Windows,Chrome,4G,Small,Medium (3-5 pages),Short (< 1 min),Returning,High,Married,Student,0.4086572574990605,0.5398838633663755,0.33709291026520866,0.1117537971266531,0.06365333948429924,0.3663539921793817,0.5815513424769396,0.42338502571845904,0.7664138680629324,0.45425770683574374,0.5114256218871829,0.3005275732815509,0.10630100090901103,0.2881256025730836,0.16394842134768506,0.14533934954950956,0.10831923543320114,0.8576961079022746,0.3033823852640785,0.22608990830389525,0.5725068255608976,4,33,
78,45-54,Non-binary,White,High,None,PhD,$25k-$50k,Suburban,West,NH,Inner Suburb,Very High,ChromeOS,Chrome,5G,Medium,Low (1-2 pages),Short (< 1 min),Returning,Medium,Single,Technical,0.26648371543693805,0.6132389669384265,0.1630809775156303,0.10196408406980978,0.08796385820712631,0.5717854559792289,0.3886561253807535,0.1302571460653751,0.6848413026965803,0.44956022893333386,0.07275130761176914,0.6900028535054643,0.149225108414011,0.05975981991314393,0.18804464933634507,0.34398774758457995,0.46091772048200574,0.8024362573348193,0.2607093477132255,0.23409155691824407,0.34122022473710234,2,14,0.0
79,18-24,Female,White,Medium,None,High School,$0-$25k,Rural,Midwest,DC,Outer Suburb,Low,Windows,Firefox,WiFi,Large,Medium (3-5 pages),Long (> 5 min),Loyal,Low,Married,Technical,0.49586362311992865,0.2538664464590083,0.12236647213016452,0.3052021304082278,0.2973036546433174,0.20815401109778864,0.6409435956185778,0.2089705926003481,0.45759946507615196,0.6228796680893426,0.13848251433631273,0.20378110724182263,0.705885961876863,0.047337930498156156,0.31225336446861357,0.36448382013037656,0.47379736519349797,0.07749590138145901,0.6389150532737027,0.7445257525943358,0.4759166396545582,4,348,
80,35-44,Non-binary,Black,High,None,PhD,$25k-$50k,Urban,West,OK,Inner Suburb,Medium,iOS,Edge,WiFi,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,Medium,Single,Service,0.3233360575531507,0.47354825546584856,0.16768763071977746,0.20583727955818967,0.5429401712294967,0.7730795175021754,0.13811926115960035,0.4206224732601721,0.09551883837140902,0.2461842619793944,0.060175973413807,0.08748562000649845,0.26881582184507197,0.09541605974677343,0.19414042921243588,0.2397721910751084,0.04587995091925265,0.2602556573109351,0.8013202430300157,0.5296696480279698,0.6993416636070798,3,149,0.0
81,18-24,Non-binary,Black,Low,None,Master's,$0-$25k,Suburban,Southeast,NY,Outer Suburb,Very Low,Windows,Edge,5G,Medium,Medium (3-5 pages),Short (< 1 min),New,Low,Divorced,Technical,0.01803315991050664,0.19393691997814627,0.1027568354245712,0.4405130798027546,0.15835310691173476,0.05941703952011616,0.607837877587441,0.14095618345238597,0.44998054940191046,0.3420467849194921,0.5568988235108423,0.17194293502233157,0.2861949221218693,0.36234999103846083,0.11473008918797957,0.3412497552115576,0.6415815005413705,0.797219408248496,0.6800588316734311,0.14936452290607638,0.23016722362245665,3,14,
82,35-44,Non-binary,Asian,Medium,Physical,High School,$0-$25k,Suburban,Southeast,ID,Outer Suburb,High,Android,Chrome,4G,Small,Medium (3-5 pages),Short (< 1 min),Returning,Low,Widowed,Technical,0.035192784180708495,0.10097475760886011,0.03721292610947038,0.07275237807262279,0.6029845118655577,0.2489541760011578,0.30386602156996345,0.4747204918139602,0.5046446290019396,0.16358385031558903,0.29104901900115043,0.15857825570445266,1.0,0.1759912484250493,0.7534476620432962,0.24486091061460727,0.25227713799641005,0.30642462238271256,0.8140276060673755,0.23393268069118237,0.6697901658616459,3,37,
83,25-34,Female,Asian,Medium,None,Bachelor's,$50k-$75k,Rural,West,DC,Urban Core,High,Android,Edge,5G,Medium,Low (1-2 pages),Long (> 5 min),Returning,Medium,Married,Unemployed,0.14605330287122656,0.4035476700163427,0.11495222449266299,0.5078951952514076,0.09716746868273152,0.5914281921396879,0.10184048174337944,0.30251257637604617,0.22741122001010677,0.20032749651758408,0.5278157180151913,0.396606444696155,0.252080344547672,0.43410872754272184,0.24855257135628187,0.22849431540494483,0.4763454764765312,0.8811887917383815,0.14798565403918618,0.5216811326920334,0.5511887929397663,1,880,
84,18-24,Female,White,Medium,None,Bachelor's,$100k+,Suburban,Northeast,NY,Inner Suburb,Low,iOS,Safari,WiFi,Large,Low (1-2 pages),Short (< 1 min),Returning,Low,Married,Student,0.06501647149861542,0.09761970581199378,0.21714325626314718,0.7010509257143148,0.17504862076507371,0.04996422662725004,0.33763644405669113,0.8239518076948055,0.3295964134065291,0.11986395223197022,0.42471356157870577,0.3703407594383015,0.411758729951177,0.06948961349773952,0.33949088901774244,0.30002296586024085,0.9435708048949807,0.28717117769059264,0.7845167312822393,0.5954603510589824,0.21329822261631803,1,28,
85,35-44,Female,Other,Medium,Physical,High School,$25k-$50k,Urban,Southeast,DE,Outer Suburb,Very High,iOS,Safari,4G,Small,Low (1-2 pages),Long (> 5 min),Returning,Low,In Relationship,Administrative,0.06734620448436215,0.3490786382147002,0.35692426700570706,0.3459212237179476,0.2538031647503923,0.05480680120666952,0.1281583213689429,0.03763314736326668,0.3640252318913051,0.29721973462845547,0.2317458767869413,0.1686624835408262,0.5016962298804009,0.37045217725986224,0.6042000061726236,0.340116813296395,0.11382073040274157,0.523439148577921,0.6498659766725249,0.6827702203428441,0.9338338379627958,1,518,
86,45-54,Non-binary,White,Medium,None,High School,$100k+,Rural,Northeast,NY,Urban Core,Medium,iOS,Safari,Cable,Small,Medium (3-5 pages),Medium (1-5 min),Returning,Medium,Married,Administrative,0.03214178012277731,0.2515627811258776,0.058918055464543644,0.16769409800044205,0.4694234459740293,0.34166152704311864,0.2129499700928084,0.27409559547116497,0.15831346883607808,0.13842662285529195,0.2490327011556188,0.33815927424100817,0.16640088285919472,0.4775286064810597,0.16234875172480362,0.3273059321244775,0.7569818777196354,0.461596717090354,0.5671236498295423,0.35592040282487786,0.6789607102923907,3,174,
87,35-44,Non-binary,Hispanic,Medium,None,Bachelor's,$100k+,Suburban,Northeast,SD,Outer Suburb,Medium,Windows,Chrome,WiFi,Small,Medium (3-5 pages),Long (> 5 min),Loyal,Low,In Relationship,Unemployed,0.12510082824773597,0.3951764120575251,0.03705958356357906,0.3708503500051875,0.06437847225412564,0.38061403535685684,0.45823473651830016,0.08134937912841228,0.11396910180552232,0.226261149591903,0.4058949790868191,0.07162992477405052,0.14181864781446213,0.30963822397088836,0.3053770483769826,0.47580983662560034,0.2738086413922005,0.3222508526339327,0.19165972294194022,0.7076961115171425,0.5092740263953722,4,1137,
88,18-24,Male,Hispanic,Medium,None,Master's,$0-$25k,Urban,Southwest,VT,Inner Suburb,Very High,Android,Chrome,5G,Large,Medium (3-5 pages),Medium (1-5 min),New,Medium,Single,Retired,0.0769082680435479,0.46618131104731925,0.5589458747217357,0.11416040007261953,0.3531446307610103,0.24353843921658486,0.288759747024101,0.1909574049107375,0.2635026516624778,0.10300632769824265,0.1733577640681946,0.2382892375364204,0.39064012012753735,0.3159182289753935,0.7223341129082242,0.2382807528080957,0.4673889440581716,0.8202900717405932,0.6144802503111204,0.28004451968793864,0.5038848191065306,5,165,
89,65+,Male,Hispanic,Medium,None,High School,$0-$25k,Urban,West,MN,Outer Suburb,Very Low,Android,Safari,WiFi,Medium,Medium (3-5 pages),Short (< 1 min),Returning,High,Single,Service,0.07705417985423409,0.5306596373376032,0.08538113270753929,0.45055726448059563,0.5847450479850465,0.0035279396585792574,0.8531792966021293,0.3485795538049375,0.10860678871521315,0.059250003835009,0.5300679585855183,0.36630392230280423,0.3475121153191999,0.051485022827531236,0.07419956687785932,0.12448794223730827,0.24175778855240693,0.6218991309867273,0.11617721361796209,0.646967308069045,0.3609214825551709,4,14,
90,45-54,Female,Hispanic,Medium,None,High School,$75k-$100k,Suburban,Midwest,TN,Urban Core,High,iOS,Edge,Fiber,Small,Medium (3-5 pages),Long (> 5 min),Loyal,Low,Married,Professional,0.31107043760941966,0.05518694734334301,0.0842020965785374,0.20924363698974177,0.7757581249644622,0.14581678057001304,0.10875927397687421,0.2392789619389377,0.2614831531299371,0.15106780902696537,0.11006107658199973,0.21590674071530724,0.3262612168290102,0.27791519037082396,0.04848657466317885,0.3437930715967633,0.0718885157968688,0.542773117013423,0.32041005872284084,0.5289399032487838,0.4166967391980087,3,846,
