impression_id,user_id,ad_id,timestamp,clicked,device,platform,operating_system,browser,connection_type,pages_in_session,session_duration_seconds,visitor_status
5553,281,14,2025-04-29 06:32:39,0,mobile,search_engine,iOS,Firefox,WiFi,1,283,Returning
5554,281,2,2025-04-17 20:02:51,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5555,281,6,2025-04-15 03:22:31,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5556,281,13,2025-04-16 12:18:32,0,mobile,search_engine,iOS,Firefox,WiFi,1,283,Returning
5557,281,5,2025-04-10 03:53:56,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5558,281,7,2025-04-25 14:58:31,0,mobile,website,iOS,Firefox,WiFi,1,283,Returning
5559,281,10,2025-04-17 22:09:08,0,mobile,search_engine,iOS,Firefox,WiFi,1,283,Returning
5560,281,15,2025-04-19 03:00:25,0,mobile,website,iOS,Firefox,WiFi,1,283,Returning
5561,281,9,2025-04-21 18:48:37,0,mobile,website,iOS,Firefox,WiFi,1,283,Returning
5562,281,17,2025-04-16 22:49:20,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5563,281,1,2025-04-21 06:16:17,0,mobile,website,iOS,Firefox,WiFi,1,283,Returning
5564,281,21,2025-04-08 14:51:06,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5565,281,19,2025-04-06 14:58:34,0,mobile,website,iOS,Firefox,WiFi,1,283,Returning
5566,281,24,2025-04-06 21:15:15,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5567,281,12,2025-04-20 04:50:04,0,mobile,website,iOS,Firefox,WiFi,1,283,Returning
5568,281,11,2025-04-18 12:28:31,0,mobile,app,iOS,Firefox,WiFi,1,283,Returning
5569,282,20,2025-04-06 17:32:46,0,mobile,website,iOS,Safari,5G,2,220,Returning
5570,282,12,2025-04-15 01:35:20,0,mobile,social_media,iOS,Safari,5G,2,220,Returning
5571,282,23,2025-04-30 10:50:33,0,mobile,app,iOS,Safari,5G,2,220,Returning
5572,282,24,2025-04-21 08:08:02,0,mobile,website,iOS,Safari,5G,2,220,Returning
5573,282,16,2025-04-28 09:47:54,0,mobile,search_engine,iOS,Safari,5G,2,220,Returning
5574,282,18,2025-04-23 14:36:10,0,mobile,search_engine,iOS,Safari,5G,2,220,Returning
5575,282,2,2025-04-24 00:54:05,0,mobile,search_engine,iOS,Safari,5G,2,220,Returning
5576,282,0,2025-04-10 20:13:44,0,mobile,social_media,iOS,Safari,5G,2,220,Returning
5577,282,14,2025-04-20 09:47:10,0,mobile,search_engine,iOS,Safari,5G,2,220,Returning
5578,282,10,2025-04-09 21:26:51,0,mobile,website,iOS,Safari,5G,2,220,Returning
5579,282,8,2025-04-25 20:42:51,0,mobile,website,iOS,Safari,5G,2,220,Returning
5580,282,4,2025-04-14 02:02:15,1,mobile,social_media,iOS,Safari,5G,2,220,Returning
5581,282,1,2025-04-07 21:28:28,0,mobile,social_media,iOS,Safari,5G,2,220,Returning
5582,282,3,2025-05-04 19:18:46,0,mobile,app,iOS,Safari,5G,2,220,Returning
5583,282,17,2025-05-04 10:53:26,0,mobile,app,iOS,Safari,5G,2,220,Returning
5584,282,15,2025-04-08 13:30:51,0,mobile,website,iOS,Safari,5G,2,220,Returning
5585,282,7,2025-04-30 16:34:45,0,mobile,search_engine,iOS,Safari,5G,2,220,Returning
5586,283,10,2025-04-21 14:06:07,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5587,283,12,2025-04-30 18:24:16,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5588,283,19,2025-04-26 16:28:37,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5589,283,1,2025-04-21 17:47:54,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5590,283,5,2025-04-13 23:36:50,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5591,283,17,2025-05-04 19:37:37,0,mobile,social_media,iOS,Chrome,4G,5,154,Returning
5592,283,9,2025-04-05 22:08:53,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5593,283,21,2025-04-21 04:29:31,1,mobile,app,iOS,Chrome,4G,5,154,Returning
5594,283,24,2025-04-17 12:39:11,0,mobile,social_media,iOS,Chrome,4G,5,154,Returning
5595,283,6,2025-04-14 21:17:58,0,mobile,search_engine,iOS,Chrome,4G,5,154,Returning
5596,283,18,2025-04-19 13:02:47,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5597,283,20,2025-04-17 04:34:13,0,mobile,social_media,iOS,Chrome,4G,5,154,Returning
5598,283,4,2025-04-15 03:44:08,0,mobile,social_media,iOS,Chrome,4G,5,154,Returning
5599,283,15,2025-04-27 19:50:40,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5600,283,7,2025-05-01 06:06:39,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5601,283,2,2025-04-24 20:10:27,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5602,283,8,2025-04-09 10:06:59,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5603,283,16,2025-04-22 01:51:59,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5604,283,22,2025-04-12 18:59:53,0,mobile,website,iOS,Chrome,4G,5,154,Returning
5605,283,14,2025-04-12 03:13:41,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5606,283,11,2025-04-22 23:48:11,0,mobile,search_engine,iOS,Chrome,4G,5,154,Returning
5607,283,3,2025-05-04 02:44:37,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5608,283,0,2025-04-23 21:22:10,0,mobile,app,iOS,Chrome,4G,5,154,Returning
5609,283,13,2025-04-07 23:13:00,0,mobile,social_media,iOS,Chrome,4G,5,154,Returning
5610,284,7,2025-04-13 03:41:49,0,desktop,search_engine,Android,Chrome,Cable,14,466,Returning
5611,284,23,2025-04-20 17:45:10,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5612,284,6,2025-04-15 19:13:29,0,desktop,website,Android,Chrome,Cable,14,466,Returning
5613,284,11,2025-04-14 01:29:38,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5614,284,14,2025-04-17 11:12:46,0,desktop,search_engine,Android,Chrome,Cable,14,466,Returning
5615,284,1,2025-05-03 06:35:57,0,desktop,website,Android,Chrome,Cable,14,466,Returning
5616,284,8,2025-04-12 22:36:43,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5617,284,24,2025-04-08 08:54:18,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5618,284,2,2025-04-10 04:26:06,0,desktop,website,Android,Chrome,Cable,14,466,Returning
5619,284,19,2025-05-01 13:27:58,1,desktop,social_media,Android,Chrome,Cable,14,466,Returning
5620,284,20,2025-04-06 10:19:53,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5621,284,5,2025-05-03 07:38:00,0,desktop,search_engine,Android,Chrome,Cable,14,466,Returning
5622,284,15,2025-04-07 21:37:43,0,desktop,search_engine,Android,Chrome,Cable,14,466,Returning
5623,284,18,2025-04-27 03:34:04,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5624,284,0,2025-04-09 23:49:21,0,desktop,social_media,Android,Chrome,Cable,14,466,Returning
5625,284,10,2025-04-11 09:28:48,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5626,284,22,2025-04-27 02:31:18,0,desktop,website,Android,Chrome,Cable,14,466,Returning
5627,284,3,2025-04-06 03:02:34,0,desktop,search_engine,Android,Chrome,Cable,14,466,Returning
5628,284,4,2025-04-06 17:05:04,0,desktop,search_engine,Android,Chrome,Cable,14,466,Returning
5629,284,17,2025-04-21 10:18:20,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5630,284,9,2025-04-19 08:08:41,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5631,284,12,2025-04-22 02:14:33,0,desktop,app,Android,Chrome,Cable,14,466,Returning
5632,284,21,2025-05-03 04:30:45,0,desktop,social_media,Android,Chrome,Cable,14,466,Returning
5633,284,13,2025-04-19 09:09:04,0,desktop,social_media,Android,Chrome,Cable,14,466,Returning
5634,284,16,2025-04-16 01:11:35,0,desktop,website,Android,Chrome,Cable,14,466,Returning
5635,285,20,2025-04-16 02:49:31,0,mobile,app,Android,Edge,4G,1,223,New
5636,285,8,2025-04-11 11:33:24,0,mobile,search_engine,Android,Edge,4G,1,223,New
5637,285,5,2025-04-14 13:13:47,0,mobile,search_engine,Android,Edge,4G,1,223,New
5638,285,7,2025-04-21 01:51:41,0,mobile,website,Android,Edge,4G,1,223,New
5639,285,6,2025-04-21 15:31:12,0,mobile,website,Android,Edge,4G,1,223,New
5640,285,14,2025-04-05 21:53:34,0,mobile,social_media,Android,Edge,4G,1,223,New
5641,285,2,2025-04-30 12:04:41,0,mobile,social_media,Android,Edge,4G,1,223,New
5642,285,3,2025-04-22 15:29:53,0,mobile,website,Android,Edge,4G,1,223,New
5643,285,17,2025-04-17 22:33:21,0,mobile,app,Android,Edge,4G,1,223,New
5644,285,19,2025-04-24 04:54:58,0,mobile,website,Android,Edge,4G,1,223,New
5645,285,18,2025-04-14 04:24:02,0,mobile,website,Android,Edge,4G,1,223,New
5646,285,15,2025-04-18 23:46:04,0,mobile,website,Android,Edge,4G,1,223,New
5647,285,16,2025-04-26 21:06:12,0,mobile,app,Android,Edge,4G,1,223,New
5648,285,23,2025-04-21 19:37:05,0,mobile,website,Android,Edge,4G,1,223,New
5649,285,0,2025-04-22 08:10:10,0,mobile,website,Android,Edge,4G,1,223,New
5650,286,22,2025-04-29 01:40:26,0,mobile,search_engine,iOS,Safari,4G,11,109,Returning
5651,286,13,2025-04-16 17:53:38,0,mobile,search_engine,iOS,Safari,4G,11,109,Returning
5652,286,8,2025-04-21 12:30:30,1,mobile,website,iOS,Safari,4G,11,109,Returning
5653,286,19,2025-04-18 20:31:22,0,mobile,search_engine,iOS,Safari,4G,11,109,Returning
5654,286,3,2025-04-26 17:33:48,0,mobile,social_media,iOS,Safari,4G,11,109,Returning
5655,286,17,2025-04-29 08:00:59,0,mobile,app,iOS,Safari,4G,11,109,Returning
5656,286,9,2025-04-08 20:01:58,0,mobile,social_media,iOS,Safari,4G,11,109,Returning
5657,286,2,2025-04-07 18:20:46,0,mobile,search_engine,iOS,Safari,4G,11,109,Returning
5658,286,20,2025-04-24 04:42:13,0,mobile,social_media,iOS,Safari,4G,11,109,Returning
5659,286,10,2025-04-28 02:47:57,0,mobile,app,iOS,Safari,4G,11,109,Returning
5660,286,0,2025-04-30 07:10:33,0,mobile,app,iOS,Safari,4G,11,109,Returning
5661,286,21,2025-04-06 19:08:23,0,mobile,website,iOS,Safari,4G,11,109,Returning
5662,286,24,2025-04-15 16:31:09,0,mobile,app,iOS,Safari,4G,11,109,Returning
5663,286,1,2025-04-10 19:18:34,1,mobile,search_engine,iOS,Safari,4G,11,109,Returning
5664,286,14,2025-04-15 02:49:49,0,mobile,website,iOS,Safari,4G,11,109,Returning
5665,286,4,2025-04-05 14:14:27,0,mobile,app,iOS,Safari,4G,11,109,Returning
5666,286,16,2025-04-27 19:14:14,0,mobile,website,iOS,Safari,4G,11,109,Returning
5667,286,7,2025-05-03 01:54:50,0,mobile,website,iOS,Safari,4G,11,109,Returning
5668,286,12,2025-04-10 14:28:53,0,mobile,search_engine,iOS,Safari,4G,11,109,Returning
5669,286,6,2025-04-28 15:22:33,0,mobile,social_media,iOS,Safari,4G,11,109,Returning
5670,287,10,2025-04-25 02:48:37,0,mobile,social_media,Android,Chrome,WiFi,4,99,Loyal
5671,287,0,2025-04-25 10:43:13,0,mobile,website,Android,Chrome,WiFi,4,99,Loyal
5672,287,5,2025-04-30 10:33:35,0,mobile,website,Android,Chrome,WiFi,4,99,Loyal
5673,287,19,2025-04-25 09:39:55,0,mobile,social_media,Android,Chrome,WiFi,4,99,Loyal
5674,287,21,2025-04-06 16:19:30,0,mobile,website,Android,Chrome,WiFi,4,99,Loyal
5675,287,22,2025-04-12 05:31:11,0,mobile,search_engine,Android,Chrome,WiFi,4,99,Loyal
5676,287,9,2025-04-10 00:05:34,0,mobile,search_engine,Android,Chrome,WiFi,4,99,Loyal
5677,287,23,2025-04-11 00:58:55,0,mobile,website,Android,Chrome,WiFi,4,99,Loyal
5678,287,16,2025-04-20 07:07:24,0,mobile,social_media,Android,Chrome,WiFi,4,99,Loyal
5679,287,14,2025-04-05 19:00:44,0,mobile,social_media,Android,Chrome,WiFi,4,99,Loyal
5680,287,8,2025-05-02 19:39:42,0,mobile,website,Android,Chrome,WiFi,4,99,Loyal
5681,287,15,2025-04-10 21:43:41,0,mobile,website,Android,Chrome,WiFi,4,99,Loyal
5682,287,24,2025-04-18 14:55:46,0,mobile,app,Android,Chrome,WiFi,4,99,Loyal
5683,287,12,2025-05-04 04:33:34,0,mobile,social_media,Android,Chrome,WiFi,4,99,Loyal
5684,288,19,2025-04-27 05:02:46,0,mobile,app,iOS,Edge,4G,13,8,Loyal
5685,288,12,2025-04-27 16:27:38,0,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5686,288,13,2025-04-30 11:27:28,1,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5687,288,14,2025-04-17 12:55:03,0,mobile,website,iOS,Edge,4G,13,8,Loyal
5688,288,22,2025-04-25 05:25:15,0,mobile,app,iOS,Edge,4G,13,8,Loyal
5689,288,0,2025-04-17 23:18:20,0,mobile,search_engine,iOS,Edge,4G,13,8,Loyal
5690,288,7,2025-05-02 19:27:14,0,mobile,search_engine,iOS,Edge,4G,13,8,Loyal
5691,288,23,2025-05-03 03:53:11,0,mobile,app,iOS,Edge,4G,13,8,Loyal
5692,288,21,2025-04-16 09:22:23,0,mobile,search_engine,iOS,Edge,4G,13,8,Loyal
5693,288,10,2025-04-19 08:29:25,0,mobile,search_engine,iOS,Edge,4G,13,8,Loyal
5694,288,15,2025-05-03 11:16:45,0,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5695,288,5,2025-04-07 02:04:27,0,mobile,search_engine,iOS,Edge,4G,13,8,Loyal
5696,288,9,2025-04-13 16:59:58,0,mobile,app,iOS,Edge,4G,13,8,Loyal
5697,288,11,2025-04-07 05:59:52,0,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5698,288,16,2025-04-12 20:18:16,0,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5699,288,4,2025-04-23 09:12:09,0,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5700,288,2,2025-04-12 09:05:29,0,mobile,app,iOS,Edge,4G,13,8,Loyal
5701,288,6,2025-04-15 08:00:30,0,mobile,app,iOS,Edge,4G,13,8,Loyal
5702,288,18,2025-04-27 06:28:52,0,mobile,website,iOS,Edge,4G,13,8,Loyal
5703,288,3,2025-04-23 19:02:51,0,mobile,social_media,iOS,Edge,4G,13,8,Loyal
5704,289,6,2025-05-01 04:00:40,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5705,289,17,2025-04-09 21:06:23,0,mobile,social_media,MacOS,Chrome,WiFi,11,23,Returning
5706,289,15,2025-04-25 17:00:02,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5707,289,1,2025-04-24 19:05:29,0,mobile,search_engine,MacOS,Chrome,WiFi,11,23,Returning
5708,289,8,2025-04-06 21:21:30,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5709,289,12,2025-04-26 06:29:30,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5710,289,3,2025-04-28 02:52:32,0,mobile,social_media,MacOS,Chrome,WiFi,11,23,Returning
5711,289,16,2025-04-23 03:43:52,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5712,289,5,2025-04-15 13:48:55,0,mobile,app,MacOS,Chrome,WiFi,11,23,Returning
5713,289,19,2025-05-04 10:00:27,0,mobile,social_media,MacOS,Chrome,WiFi,11,23,Returning
5714,289,0,2025-04-19 14:44:34,0,mobile,social_media,MacOS,Chrome,WiFi,11,23,Returning
5715,289,21,2025-05-02 12:04:38,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5716,289,4,2025-04-08 05:22:47,0,mobile,website,MacOS,Chrome,WiFi,11,23,Returning
5717,289,9,2025-04-21 09:02:00,0,mobile,search_engine,MacOS,Chrome,WiFi,11,23,Returning
5718,289,10,2025-04-28 01:18:48,0,mobile,app,MacOS,Chrome,WiFi,11,23,Returning
5719,289,20,2025-05-01 20:13:00,0,mobile,search_engine,MacOS,Chrome,WiFi,11,23,Returning
5720,289,11,2025-04-19 15:45:30,0,mobile,search_engine,MacOS,Chrome,WiFi,11,23,Returning
5721,290,0,2025-05-01 11:19:13,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5722,290,13,2025-04-12 11:16:04,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5723,290,12,2025-05-03 04:24:24,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5724,290,19,2025-04-23 07:29:48,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5725,290,18,2025-04-23 02:33:02,0,desktop,app,Android,Samsung Browser,WiFi,1,436,Returning
5726,290,15,2025-04-19 10:41:13,0,desktop,app,Android,Samsung Browser,WiFi,1,436,Returning
5727,290,16,2025-04-26 20:54:29,0,desktop,app,Android,Samsung Browser,WiFi,1,436,Returning
5728,290,20,2025-04-08 17:08:30,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5729,290,23,2025-04-27 15:05:54,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5730,290,21,2025-04-19 02:13:38,0,desktop,app,Android,Samsung Browser,WiFi,1,436,Returning
5731,290,8,2025-05-04 06:42:11,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5732,290,24,2025-04-08 16:08:09,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5733,290,3,2025-04-14 05:12:27,1,desktop,search_engine,Android,Samsung Browser,WiFi,1,436,Returning
5734,290,11,2025-04-12 13:22:48,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5735,290,4,2025-04-27 17:13:16,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5736,290,7,2025-04-13 16:45:28,0,desktop,search_engine,Android,Samsung Browser,WiFi,1,436,Returning
5737,290,6,2025-04-23 05:21:16,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5738,290,22,2025-04-23 06:12:21,0,desktop,search_engine,Android,Samsung Browser,WiFi,1,436,Returning
5739,290,2,2025-04-17 03:45:00,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5740,290,5,2025-04-12 18:52:38,0,desktop,search_engine,Android,Samsung Browser,WiFi,1,436,Returning
5741,290,10,2025-04-10 15:55:13,0,desktop,website,Android,Samsung Browser,WiFi,1,436,Returning
5742,290,9,2025-04-28 03:24:32,0,desktop,search_engine,Android,Samsung Browser,WiFi,1,436,Returning
5743,290,14,2025-04-20 02:05:46,0,desktop,app,Android,Samsung Browser,WiFi,1,436,Returning
5744,290,17,2025-04-15 16:04:02,0,desktop,search_engine,Android,Samsung Browser,WiFi,1,436,Returning
5745,290,1,2025-04-12 00:38:31,0,desktop,social_media,Android,Samsung Browser,WiFi,1,436,Returning
5746,291,8,2025-04-12 02:35:01,1,mobile,website,Android,Chrome,4G,4,171,Returning
5747,291,18,2025-04-15 07:32:31,0,mobile,social_media,Android,Chrome,4G,4,171,Returning
5748,291,11,2025-04-13 09:56:13,0,mobile,social_media,Android,Chrome,4G,4,171,Returning
5749,291,13,2025-04-26 19:58:50,0,mobile,social_media,Android,Chrome,4G,4,171,Returning
5750,291,5,2025-04-08 12:41:15,0,mobile,search_engine,Android,Chrome,4G,4,171,Returning
5751,291,16,2025-04-16 09:01:10,1,mobile,search_engine,Android,Chrome,4G,4,171,Returning
5752,291,0,2025-05-04 11:06:35,0,mobile,app,Android,Chrome,4G,4,171,Returning
5753,291,20,2025-04-30 14:31:04,0,mobile,website,Android,Chrome,4G,4,171,Returning
5754,291,1,2025-04-24 15:18:08,0,mobile,social_media,Android,Chrome,4G,4,171,Returning
5755,291,2,2025-04-14 08:51:06,0,mobile,app,Android,Chrome,4G,4,171,Returning
5756,291,24,2025-04-17 12:51:45,0,mobile,search_engine,Android,Chrome,4G,4,171,Returning
5757,291,3,2025-04-18 21:00:20,0,mobile,website,Android,Chrome,4G,4,171,Returning
5758,291,19,2025-04-24 22:29:44,0,mobile,app,Android,Chrome,4G,4,171,Returning
5759,291,14,2025-04-15 23:43:30,0,mobile,website,Android,Chrome,4G,4,171,Returning
5760,291,23,2025-04-06 10:31:27,0,mobile,website,Android,Chrome,4G,4,171,Returning
5761,291,15,2025-04-25 10:38:48,0,mobile,search_engine,Android,Chrome,4G,4,171,Returning
5762,291,17,2025-04-22 08:26:48,0,mobile,website,Android,Chrome,4G,4,171,Returning
5763,291,22,2025-04-18 01:58:35,0,mobile,social_media,Android,Chrome,4G,4,171,Returning
5764,292,12,2025-04-23 12:54:56,0,mobile,website,Android,Chrome,Cable,2,948,New
5765,292,2,2025-04-25 06:50:51,0,mobile,website,Android,Chrome,Cable,2,948,New
5766,292,24,2025-04-12 06:30:25,0,mobile,app,Android,Chrome,Cable,2,948,New
5767,292,5,2025-04-18 23:59:30,0,mobile,website,Android,Chrome,Cable,2,948,New
5768,292,17,2025-05-04 18:18:33,0,mobile,app,Android,Chrome,Cable,2,948,New
5769,292,16,2025-04-13 07:42:48,0,mobile,website,Android,Chrome,Cable,2,948,New
5770,292,21,2025-04-21 17:27:14,0,mobile,search_engine,Android,Chrome,Cable,2,948,New
5771,292,14,2025-04-21 16:32:03,0,mobile,app,Android,Chrome,Cable,2,948,New
5772,292,4,2025-04-16 01:05:23,0,mobile,social_media,Android,Chrome,Cable,2,948,New
5773,292,7,2025-04-21 23:11:09,0,mobile,search_engine,Android,Chrome,Cable,2,948,New
5774,292,20,2025-04-16 02:11:21,0,mobile,social_media,Android,Chrome,Cable,2,948,New
5775,292,15,2025-04-08 07:19:57,0,mobile,app,Android,Chrome,Cable,2,948,New
5776,292,13,2025-04-17 04:50:12,0,mobile,website,Android,Chrome,Cable,2,948,New
5777,292,22,2025-04-21 04:22:34,1,mobile,search_engine,Android,Chrome,Cable,2,948,New
5778,292,6,2025-05-03 05:08:18,0,mobile,search_engine,Android,Chrome,Cable,2,948,New
5779,292,0,2025-04-29 06:34:54,0,mobile,website,Android,Chrome,Cable,2,948,New
5780,292,11,2025-04-13 11:02:25,0,mobile,website,Android,Chrome,Cable,2,948,New
5781,292,19,2025-04-21 13:04:05,0,mobile,website,Android,Chrome,Cable,2,948,New
5782,292,10,2025-04-21 03:17:15,0,mobile,app,Android,Chrome,Cable,2,948,New
5783,292,23,2025-04-18 00:58:08,1,mobile,website,Android,Chrome,Cable,2,948,New
5784,292,18,2025-04-19 07:39:51,0,mobile,search_engine,Android,Chrome,Cable,2,948,New
5785,292,3,2025-04-19 05:04:57,0,mobile,search_engine,Android,Chrome,Cable,2,948,New
5786,292,1,2025-04-09 07:56:12,0,mobile,search_engine,Android,Chrome,Cable,2,948,New
5787,292,8,2025-04-05 07:48:27,0,mobile,app,Android,Chrome,Cable,2,948,New
5788,293,9,2025-04-29 02:09:35,1,mobile,social_media,Windows,Chrome,5G,3,228,New
5789,293,2,2025-04-25 04:07:12,0,mobile,website,Windows,Chrome,5G,3,228,New
5790,293,16,2025-04-05 18:45:42,0,mobile,search_engine,Windows,Chrome,5G,3,228,New
5791,293,18,2025-04-06 17:55:29,0,mobile,search_engine,Windows,Chrome,5G,3,228,New
5792,293,23,2025-04-08 03:38:20,0,mobile,app,Windows,Chrome,5G,3,228,New
5793,293,19,2025-04-11 14:08:36,0,mobile,search_engine,Windows,Chrome,5G,3,228,New
5794,293,20,2025-04-27 20:17:52,0,mobile,app,Windows,Chrome,5G,3,228,New
5795,293,3,2025-04-08 18:35:00,1,mobile,app,Windows,Chrome,5G,3,228,New
5796,293,7,2025-04-26 15:43:42,0,mobile,search_engine,Windows,Chrome,5G,3,228,New
5797,293,11,2025-04-08 12:44:46,0,mobile,website,Windows,Chrome,5G,3,228,New
5798,293,21,2025-04-17 14:19:19,1,mobile,website,Windows,Chrome,5G,3,228,New
5799,293,6,2025-04-16 05:38:12,0,mobile,app,Windows,Chrome,5G,3,228,New
5800,293,8,2025-04-17 19:57:34,0,mobile,app,Windows,Chrome,5G,3,228,New
5801,293,5,2025-04-17 07:01:26,0,mobile,app,Windows,Chrome,5G,3,228,New
5802,293,22,2025-04-13 13:16:28,1,mobile,app,Windows,Chrome,5G,3,228,New
5803,293,12,2025-05-03 13:57:51,0,mobile,social_media,Windows,Chrome,5G,3,228,New
5804,293,17,2025-04-28 22:04:14,0,mobile,social_media,Windows,Chrome,5G,3,228,New
5805,293,4,2025-05-03 11:43:11,0,mobile,website,Windows,Chrome,5G,3,228,New
5806,293,15,2025-05-01 19:40:33,0,mobile,website,Windows,Chrome,5G,3,228,New
5807,293,13,2025-04-17 12:32:56,1,mobile,social_media,Windows,Chrome,5G,3,228,New
5808,293,0,2025-04-12 23:11:29,0,mobile,website,Windows,Chrome,5G,3,228,New
5809,294,23,2025-04-12 19:13:26,0,mobile,social_media,MacOS,Safari,5G,4,261,Returning
5810,294,2,2025-04-22 05:28:57,0,mobile,search_engine,MacOS,Safari,5G,4,261,Returning
5811,294,16,2025-04-17 20:42:55,0,mobile,social_media,MacOS,Safari,5G,4,261,Returning
5812,294,6,2025-04-25 11:39:50,0,mobile,website,MacOS,Safari,5G,4,261,Returning
5813,294,10,2025-04-09 01:21:21,0,mobile,website,MacOS,Safari,5G,4,261,Returning
5814,294,3,2025-04-16 07:57:17,0,mobile,website,MacOS,Safari,5G,4,261,Returning
5815,294,4,2025-04-05 04:08:48,0,mobile,app,MacOS,Safari,5G,4,261,Returning
5816,294,8,2025-04-13 15:11:19,0,mobile,social_media,MacOS,Safari,5G,4,261,Returning
5817,294,5,2025-05-04 13:36:31,0,mobile,search_engine,MacOS,Safari,5G,4,261,Returning
5818,294,24,2025-04-30 04:54:59,0,mobile,social_media,MacOS,Safari,5G,4,261,Returning
5819,294,11,2025-04-12 10:25:58,0,mobile,search_engine,MacOS,Safari,5G,4,261,Returning
5820,294,15,2025-04-29 21:31:41,0,mobile,search_engine,MacOS,Safari,5G,4,261,Returning
5821,294,21,2025-04-24 00:26:58,0,mobile,search_engine,MacOS,Safari,5G,4,261,Returning
5822,294,12,2025-04-12 19:54:57,0,mobile,website,MacOS,Safari,5G,4,261,Returning
5823,294,1,2025-04-30 14:44:57,0,mobile,social_media,MacOS,Safari,5G,4,261,Returning
5824,294,17,2025-04-18 19:15:42,0,mobile,app,MacOS,Safari,5G,4,261,Returning
5825,294,19,2025-04-13 06:31:03,1,mobile,app,MacOS,Safari,5G,4,261,Returning
5826,294,22,2025-04-16 06:12:00,0,mobile,social_media,MacOS,Safari,5G,4,261,Returning
5827,295,7,2025-04-07 19:14:40,0,desktop,search_engine,Android,Firefox,Fiber,1,203,Returning
5828,295,3,2025-04-07 09:22:35,0,desktop,search_engine,Android,Firefox,Fiber,1,203,Returning
5829,295,24,2025-04-25 21:35:11,0,desktop,social_media,Android,Firefox,Fiber,1,203,Returning
5830,295,12,2025-04-11 00:19:02,0,desktop,website,Android,Firefox,Fiber,1,203,Returning
5831,295,21,2025-04-22 02:34:11,0,desktop,app,Android,Firefox,Fiber,1,203,Returning
5832,295,11,2025-05-03 11:10:41,0,desktop,app,Android,Firefox,Fiber,1,203,Returning
5833,295,6,2025-05-03 19:11:44,0,desktop,search_engine,Android,Firefox,Fiber,1,203,Returning
5834,295,20,2025-04-09 11:41:01,0,desktop,website,Android,Firefox,Fiber,1,203,Returning
5835,295,17,2025-04-10 01:49:07,0,desktop,social_media,Android,Firefox,Fiber,1,203,Returning
