impression_id,user_id,ad_id,timestamp,clicked,device,platform,operating_system,browser,connection_type,pages_in_session,session_duration_seconds,visitor_status
6193,313,24,2025-04-14 00:08:44,0,desktop,app,Windows,Samsung Browser,5G,3,1063,New
6194,313,12,2025-04-24 22:01:17,0,desktop,social_media,Windows,Samsung Browser,5G,3,1063,New
6195,313,13,2025-04-11 17:01:12,0,desktop,search_engine,Windows,Samsung Browser,5G,3,1063,New
6196,313,9,2025-04-23 00:08:58,0,desktop,search_engine,Windows,Samsung Browser,5G,3,1063,New
6197,313,14,2025-04-26 03:03:47,0,desktop,social_media,Windows,Samsung Browser,5G,3,1063,New
6198,313,17,2025-04-17 08:28:47,0,desktop,app,Windows,Samsung Browser,5G,3,1063,New
6199,313,0,2025-04-20 19:00:33,0,desktop,website,Windows,Samsung Browser,5G,3,1063,New
6200,313,1,2025-04-20 21:16:49,0,desktop,website,Windows,Samsung Browser,5G,3,1063,New
6201,313,4,2025-04-07 19:01:35,0,desktop,social_media,Windows,Samsung Browser,5G,3,1063,New
6202,313,21,2025-04-19 01:42:52,0,desktop,social_media,Windows,Samsung Browser,5G,3,1063,New
6203,313,19,2025-04-12 04:00:38,0,desktop,search_engine,Windows,Samsung Browser,5G,3,1063,New
6204,313,18,2025-04-10 08:40:15,0,desktop,search_engine,Windows,Samsung Browser,5G,3,1063,New
6205,313,6,2025-04-27 21:03:25,0,desktop,search_engine,Windows,Samsung Browser,5G,3,1063,New
6206,313,3,2025-05-04 07:23:52,0,desktop,social_media,Windows,Samsung Browser,5G,3,1063,New
6207,313,7,2025-04-27 12:19:04,0,desktop,search_engine,Windows,Samsung Browser,5G,3,1063,New
6208,313,15,2025-04-19 01:44:53,0,desktop,social_media,Windows,Samsung Browser,5G,3,1063,New
6209,313,23,2025-04-30 07:56:15,0,desktop,app,Windows,Samsung Browser,5G,3,1063,New
6210,314,1,2025-04-20 16:25:44,0,mobile,search_engine,Android,Chrome,4G,2,121,Returning
6211,314,14,2025-04-20 14:15:17,0,mobile,website,Android,Chrome,4G,2,121,Returning
6212,314,0,2025-05-04 03:11:13,0,mobile,app,Android,Chrome,4G,2,121,Returning
6213,314,21,2025-04-06 07:32:35,0,mobile,app,Android,Chrome,4G,2,121,Returning
6214,314,10,2025-04-17 09:02:43,0,mobile,app,Android,Chrome,4G,2,121,Returning
6215,314,9,2025-04-28 05:42:28,0,mobile,website,Android,Chrome,4G,2,121,Returning
6216,314,16,2025-04-27 10:47:43,0,mobile,app,Android,Chrome,4G,2,121,Returning
6217,314,3,2025-04-19 07:54:45,0,mobile,app,Android,Chrome,4G,2,121,Returning
6218,314,7,2025-05-01 12:50:56,0,mobile,search_engine,Android,Chrome,4G,2,121,Returning
6219,314,2,2025-04-24 07:03:45,0,mobile,website,Android,Chrome,4G,2,121,Returning
6220,314,12,2025-04-15 05:36:42,0,mobile,search_engine,Android,Chrome,4G,2,121,Returning
6221,314,19,2025-05-01 20:35:24,0,mobile,app,Android,Chrome,4G,2,121,Returning
6222,314,11,2025-04-15 16:18:45,0,mobile,search_engine,Android,Chrome,4G,2,121,Returning
6223,314,17,2025-04-25 02:23:32,0,mobile,social_media,Android,Chrome,4G,2,121,Returning
6224,315,12,2025-04-06 05:30:51,0,mobile,app,iOS,Edge,5G,10,46,Returning
6225,315,18,2025-04-20 21:26:43,0,mobile,app,iOS,Edge,5G,10,46,Returning
6226,315,10,2025-04-25 02:12:05,0,mobile,app,iOS,Edge,5G,10,46,Returning
6227,315,23,2025-04-07 03:56:18,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6228,315,7,2025-04-06 13:04:16,0,mobile,app,iOS,Edge,5G,10,46,Returning
6229,315,1,2025-04-23 23:31:31,0,mobile,app,iOS,Edge,5G,10,46,Returning
6230,315,24,2025-04-24 20:12:12,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6231,315,6,2025-04-25 06:56:33,0,mobile,website,iOS,Edge,5G,10,46,Returning
6232,315,16,2025-04-22 22:00:14,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6233,315,8,2025-04-23 00:34:21,0,mobile,social_media,iOS,Edge,5G,10,46,Returning
6234,315,15,2025-04-20 17:25:57,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6235,315,2,2025-04-30 23:30:54,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6236,315,4,2025-04-28 03:11:06,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6237,315,3,2025-04-27 00:17:03,0,mobile,website,iOS,Edge,5G,10,46,Returning
6238,315,22,2025-05-03 17:54:21,0,mobile,social_media,iOS,Edge,5G,10,46,Returning
6239,315,19,2025-04-11 00:39:45,0,mobile,website,iOS,Edge,5G,10,46,Returning
6240,315,5,2025-04-11 18:30:29,1,mobile,website,iOS,Edge,5G,10,46,Returning
6241,315,14,2025-04-17 14:26:35,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6242,315,17,2025-04-30 04:31:15,0,mobile,search_engine,iOS,Edge,5G,10,46,Returning
6243,316,6,2025-04-27 22:54:45,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6244,316,4,2025-04-14 01:15:47,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6245,316,24,2025-04-22 23:36:59,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6246,316,1,2025-04-16 07:06:37,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6247,316,15,2025-04-12 01:01:01,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6248,316,12,2025-05-02 16:44:38,1,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6249,316,10,2025-04-23 03:41:18,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6250,316,19,2025-04-23 15:45:30,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6251,316,11,2025-04-16 18:05:53,0,mobile,app,Windows,Chrome,5G,5,412,Returning
6252,316,9,2025-04-28 22:29:50,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6253,316,21,2025-05-04 19:02:28,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6254,316,13,2025-04-09 23:11:58,0,mobile,search_engine,Windows,Chrome,5G,5,412,Returning
6255,316,5,2025-04-28 16:54:58,0,mobile,app,Windows,Chrome,5G,5,412,Returning
6256,316,3,2025-04-08 06:59:11,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6257,316,7,2025-04-29 21:21:08,0,mobile,app,Windows,Chrome,5G,5,412,Returning
6258,316,16,2025-04-15 18:12:33,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6259,316,2,2025-05-04 16:05:43,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6260,316,14,2025-04-08 20:53:33,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6261,316,17,2025-04-30 03:46:37,0,mobile,search_engine,Windows,Chrome,5G,5,412,Returning
6262,316,20,2025-04-28 17:51:29,1,mobile,app,Windows,Chrome,5G,5,412,Returning
6263,316,22,2025-04-11 05:41:28,0,mobile,website,Windows,Chrome,5G,5,412,Returning
6264,316,23,2025-04-15 14:16:06,0,mobile,social_media,Windows,Chrome,5G,5,412,Returning
6265,316,0,2025-04-05 05:55:22,0,mobile,app,Windows,Chrome,5G,5,412,Returning
6266,316,8,2025-04-30 08:55:18,0,mobile,app,Windows,Chrome,5G,5,412,Returning
6267,316,18,2025-04-09 08:19:28,1,mobile,website,Windows,Chrome,5G,5,412,Returning
6268,317,9,2025-04-22 07:19:53,0,mobile,website,iOS,Chrome,5G,2,29,Loyal
6269,317,20,2025-04-05 06:31:18,0,mobile,social_media,iOS,Chrome,5G,2,29,Loyal
6270,317,6,2025-04-23 11:37:26,0,mobile,social_media,iOS,Chrome,5G,2,29,Loyal
6271,317,17,2025-04-12 17:54:48,0,mobile,website,iOS,Chrome,5G,2,29,Loyal
6272,317,13,2025-05-03 23:32:02,0,mobile,app,iOS,Chrome,5G,2,29,Loyal
6273,317,18,2025-04-16 01:45:17,0,mobile,search_engine,iOS,Chrome,5G,2,29,Loyal
6274,317,22,2025-04-16 18:19:41,0,mobile,website,iOS,Chrome,5G,2,29,Loyal
6275,317,14,2025-04-09 04:16:46,0,mobile,search_engine,iOS,Chrome,5G,2,29,Loyal
6276,317,23,2025-05-01 21:55:02,0,mobile,app,iOS,Chrome,5G,2,29,Loyal
6277,317,12,2025-04-11 22:48:28,0,mobile,search_engine,iOS,Chrome,5G,2,29,Loyal
6278,317,19,2025-04-26 01:13:44,0,mobile,search_engine,iOS,Chrome,5G,2,29,Loyal
6279,317,7,2025-04-24 22:49:16,0,mobile,website,iOS,Chrome,5G,2,29,Loyal
6280,317,15,2025-04-16 07:34:28,1,mobile,search_engine,iOS,Chrome,5G,2,29,Loyal
6281,317,8,2025-04-08 01:39:26,0,mobile,social_media,iOS,Chrome,5G,2,29,Loyal
6282,317,4,2025-04-25 05:47:16,0,mobile,app,iOS,Chrome,5G,2,29,Loyal
6283,317,2,2025-04-06 07:04:32,0,mobile,app,iOS,Chrome,5G,2,29,Loyal
6284,317,24,2025-05-03 07:18:09,0,mobile,search_engine,iOS,Chrome,5G,2,29,Loyal
6285,318,2,2025-04-21 13:38:42,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6286,318,15,2025-04-22 14:45:04,0,mobile,website,Android,Edge,4G,1,189,Returning
6287,318,1,2025-04-28 02:06:37,0,mobile,social_media,Android,Edge,4G,1,189,Returning
6288,318,23,2025-04-07 21:09:28,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6289,318,20,2025-04-27 22:41:07,0,mobile,social_media,Android,Edge,4G,1,189,Returning
6290,318,9,2025-04-30 18:19:41,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6291,318,22,2025-04-09 14:00:56,0,mobile,app,Android,Edge,4G,1,189,Returning
6292,318,19,2025-04-13 03:05:24,0,mobile,social_media,Android,Edge,4G,1,189,Returning
6293,318,4,2025-04-15 07:12:44,0,mobile,website,Android,Edge,4G,1,189,Returning
6294,318,14,2025-04-28 02:33:22,0,mobile,app,Android,Edge,4G,1,189,Returning
6295,318,6,2025-04-04 23:23:30,0,mobile,app,Android,Edge,4G,1,189,Returning
6296,318,18,2025-04-05 08:18:11,0,mobile,social_media,Android,Edge,4G,1,189,Returning
6297,318,8,2025-04-14 20:58:04,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6298,318,11,2025-05-02 10:50:57,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6299,318,13,2025-04-08 23:56:44,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6300,318,7,2025-04-25 07:33:36,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6301,318,21,2025-04-07 01:41:15,0,mobile,search_engine,Android,Edge,4G,1,189,Returning
6302,318,24,2025-04-13 22:45:53,0,mobile,website,Android,Edge,4G,1,189,Returning
6303,318,12,2025-04-24 20:37:13,0,mobile,social_media,Android,Edge,4G,1,189,Returning
6304,319,23,2025-04-08 13:47:00,0,mobile,website,iOS,Safari,4G,13,48,New
6305,319,9,2025-04-05 07:17:13,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6306,319,17,2025-04-09 19:36:05,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6307,319,13,2025-04-12 18:24:26,0,mobile,website,iOS,Safari,4G,13,48,New
6308,319,12,2025-04-29 23:06:12,0,mobile,website,iOS,Safari,4G,13,48,New
6309,319,24,2025-04-25 16:14:42,0,mobile,app,iOS,Safari,4G,13,48,New
6310,319,11,2025-04-26 21:51:24,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6311,319,4,2025-04-30 03:58:12,0,mobile,website,iOS,Safari,4G,13,48,New
6312,319,7,2025-04-15 06:34:39,0,mobile,app,iOS,Safari,4G,13,48,New
6313,319,6,2025-04-14 17:23:59,0,mobile,app,iOS,Safari,4G,13,48,New
6314,319,15,2025-04-20 03:15:20,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6315,319,22,2025-04-12 18:00:38,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6316,319,21,2025-05-03 17:58:23,1,mobile,website,iOS,Safari,4G,13,48,New
6317,319,20,2025-04-10 09:03:27,0,mobile,social_media,iOS,Safari,4G,13,48,New
6318,319,14,2025-04-10 12:30:57,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6319,319,5,2025-05-04 21:26:59,0,mobile,search_engine,iOS,Safari,4G,13,48,New
6320,320,18,2025-05-01 09:15:52,0,mobile,website,iOS,Safari,WiFi,3,171,New
6321,320,13,2025-04-19 06:45:04,0,mobile,search_engine,iOS,Safari,WiFi,3,171,New
6322,320,8,2025-04-06 07:47:18,0,mobile,search_engine,iOS,Safari,WiFi,3,171,New
6323,320,2,2025-04-11 08:03:45,0,mobile,app,iOS,Safari,WiFi,3,171,New
6324,320,0,2025-04-19 05:34:52,0,mobile,app,iOS,Safari,WiFi,3,171,New
6325,320,21,2025-05-04 12:12:36,0,mobile,website,iOS,Safari,WiFi,3,171,New
6326,320,12,2025-04-17 18:07:55,0,mobile,social_media,iOS,Safari,WiFi,3,171,New
6327,320,16,2025-04-09 04:21:29,0,mobile,social_media,iOS,Safari,WiFi,3,171,New
6328,320,1,2025-04-16 00:43:37,0,mobile,website,iOS,Safari,WiFi,3,171,New
6329,320,4,2025-04-29 10:53:38,0,mobile,website,iOS,Safari,WiFi,3,171,New
6330,320,7,2025-05-03 06:30:15,0,mobile,search_engine,iOS,Safari,WiFi,3,171,New
6331,320,19,2025-04-26 09:09:34,0,mobile,social_media,iOS,Safari,WiFi,3,171,New
6332,320,11,2025-04-05 04:17:33,0,mobile,app,iOS,Safari,WiFi,3,171,New
6333,320,14,2025-05-01 17:08:38,0,mobile,search_engine,iOS,Safari,WiFi,3,171,New
6334,320,23,2025-04-24 03:11:33,0,mobile,app,iOS,Safari,WiFi,3,171,New
6335,320,3,2025-04-18 14:24:53,0,mobile,search_engine,iOS,Safari,WiFi,3,171,New
6336,320,15,2025-04-05 11:02:17,0,mobile,app,iOS,Safari,WiFi,3,171,New
6337,320,6,2025-04-05 21:33:09,0,mobile,app,iOS,Safari,WiFi,3,171,New
6338,320,10,2025-04-15 14:09:36,0,mobile,social_media,iOS,Safari,WiFi,3,171,New
6339,320,5,2025-04-05 13:58:15,0,mobile,website,iOS,Safari,WiFi,3,171,New
6340,321,16,2025-04-08 19:14:09,0,mobile,search_engine,iOS,Firefox,Fiber,2,90,Returning
6341,321,10,2025-04-21 06:54:06,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6342,321,0,2025-04-12 21:43:16,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6343,321,18,2025-05-03 22:16:23,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6344,321,2,2025-04-29 03:06:54,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6345,321,7,2025-04-06 22:55:05,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6346,321,21,2025-04-06 07:39:16,0,mobile,app,iOS,Firefox,Fiber,2,90,Returning
6347,321,23,2025-04-21 05:17:53,0,mobile,search_engine,iOS,Firefox,Fiber,2,90,Returning
6348,321,5,2025-04-29 04:36:12,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6349,321,1,2025-05-04 19:35:06,0,mobile,search_engine,iOS,Firefox,Fiber,2,90,Returning
6350,321,14,2025-04-28 23:31:30,0,mobile,app,iOS,Firefox,Fiber,2,90,Returning
6351,321,17,2025-04-20 17:53:20,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6352,321,6,2025-05-02 23:11:30,1,mobile,search_engine,iOS,Firefox,Fiber,2,90,Returning
6353,321,19,2025-04-11 09:13:27,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6354,321,4,2025-04-26 20:35:01,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6355,321,22,2025-04-18 16:49:07,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6356,321,13,2025-04-19 03:40:48,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6357,321,11,2025-05-02 12:07:31,0,mobile,social_media,iOS,Firefox,Fiber,2,90,Returning
6358,321,9,2025-04-27 16:07:04,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6359,321,3,2025-04-15 00:49:12,0,mobile,app,iOS,Firefox,Fiber,2,90,Returning
6360,321,15,2025-04-25 11:20:18,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6361,321,8,2025-04-13 13:04:23,0,mobile,app,iOS,Firefox,Fiber,2,90,Returning
6362,321,24,2025-04-11 23:38:49,0,mobile,search_engine,iOS,Firefox,Fiber,2,90,Returning
6363,321,20,2025-04-13 06:46:09,0,mobile,website,iOS,Firefox,Fiber,2,90,Returning
6364,321,12,2025-04-17 18:51:02,0,mobile,app,iOS,Firefox,Fiber,2,90,Returning
6365,322,10,2025-04-17 12:18:38,0,mobile,app,Android,Chrome,WiFi,1,209,Loyal
6366,322,16,2025-04-18 13:22:14,0,mobile,search_engine,Android,Chrome,WiFi,1,209,Loyal
6367,322,15,2025-04-26 15:03:21,0,mobile,search_engine,Android,Chrome,WiFi,1,209,Loyal
6368,322,19,2025-04-12 00:30:25,0,mobile,website,Android,Chrome,WiFi,1,209,Loyal
6369,322,17,2025-04-18 20:58:04,0,mobile,app,Android,Chrome,WiFi,1,209,Loyal
6370,322,4,2025-04-17 22:12:09,0,mobile,search_engine,Android,Chrome,WiFi,1,209,Loyal
6371,322,2,2025-04-18 03:59:30,0,mobile,app,Android,Chrome,WiFi,1,209,Loyal
6372,322,7,2025-04-26 03:47:00,0,mobile,social_media,Android,Chrome,WiFi,1,209,Loyal
6373,322,5,2025-04-18 20:43:12,0,mobile,social_media,Android,Chrome,WiFi,1,209,Loyal
6374,322,6,2025-04-28 00:32:13,0,mobile,app,Android,Chrome,WiFi,1,209,Loyal
6375,322,3,2025-04-22 21:20:38,0,mobile,website,Android,Chrome,WiFi,1,209,Loyal
6376,322,14,2025-04-14 20:31:22,0,mobile,search_engine,Android,Chrome,WiFi,1,209,Loyal
6377,322,18,2025-04-24 14:45:54,1,mobile,search_engine,Android,Chrome,WiFi,1,209,Loyal
6378,322,23,2025-04-21 01:11:56,0,mobile,app,Android,Chrome,WiFi,1,209,Loyal
6379,322,22,2025-04-12 09:16:28,0,mobile,social_media,Android,Chrome,WiFi,1,209,Loyal
6380,323,14,2025-04-19 19:13:29,0,mobile,search_engine,Android,Safari,WiFi,4,205,Loyal
6381,323,5,2025-04-24 18:57:58,0,mobile,search_engine,Android,Safari,WiFi,4,205,Loyal
6382,323,18,2025-04-07 02:34:30,0,mobile,social_media,Android,Safari,WiFi,4,205,Loyal
6383,323,17,2025-04-21 09:09:35,0,mobile,app,Android,Safari,WiFi,4,205,Loyal
6384,323,23,2025-04-19 08:45:01,0,mobile,social_media,Android,Safari,WiFi,4,205,Loyal
6385,323,3,2025-04-24 23:30:09,1,mobile,social_media,Android,Safari,WiFi,4,205,Loyal
6386,323,12,2025-04-09 11:42:55,0,mobile,search_engine,Android,Safari,WiFi,4,205,Loyal
6387,323,9,2025-04-04 22:07:55,0,mobile,social_media,Android,Safari,WiFi,4,205,Loyal
6388,323,20,2025-04-15 16:37:01,0,mobile,social_media,Android,Safari,WiFi,4,205,Loyal
6389,323,7,2025-04-06 07:08:21,0,mobile,website,Android,Safari,WiFi,4,205,Loyal
6390,323,16,2025-04-19 17:26:43,0,mobile,website,Android,Safari,WiFi,4,205,Loyal
6391,323,1,2025-04-29 06:43:24,0,mobile,search_engine,Android,Safari,WiFi,4,205,Loyal
6392,323,10,2025-04-24 04:22:58,0,mobile,social_media,Android,Safari,WiFi,4,205,Loyal
6393,323,11,2025-04-06 23:58:42,0,mobile,website,Android,Safari,WiFi,4,205,Loyal
6394,323,19,2025-04-17 20:57:59,0,mobile,website,Android,Safari,WiFi,4,205,Loyal
6395,323,22,2025-04-12 19:53:58,0,mobile,website,Android,Safari,WiFi,4,205,Loyal
6396,323,13,2025-04-26 19:13:28,0,mobile,app,Android,Safari,WiFi,4,205,Loyal
6397,324,7,2025-04-09 19:27:19,1,mobile,app,Android,Edge,Cable,1,144,Loyal
6398,324,3,2025-04-20 02:01:04,1,mobile,website,Android,Edge,Cable,1,144,Loyal
6399,324,9,2025-04-25 12:15:59,0,mobile,social_media,Android,Edge,Cable,1,144,Loyal
6400,324,2,2025-04-05 15:45:46,0,mobile,website,Android,Edge,Cable,1,144,Loyal
6401,324,23,2025-04-05 03:37:04,0,mobile,search_engine,Android,Edge,Cable,1,144,Loyal
6402,324,5,2025-04-19 08:57:32,0,mobile,search_engine,Android,Edge,Cable,1,144,Loyal
6403,324,6,2025-04-26 12:59:18,0,mobile,app,Android,Edge,Cable,1,144,Loyal
6404,324,13,2025-04-17 09:33:47,0,mobile,website,Android,Edge,Cable,1,144,Loyal
6405,324,1,2025-05-03 16:59:25,0,mobile,search_engine,Android,Edge,Cable,1,144,Loyal
6406,324,20,2025-04-22 22:37:59,0,mobile,website,Android,Edge,Cable,1,144,Loyal
6407,324,11,2025-04-10 07:03:06,0,mobile,social_media,Android,Edge,Cable,1,144,Loyal
6408,324,17,2025-04-21 09:22:21,0,mobile,website,Android,Edge,Cable,1,144,Loyal
6409,324,8,2025-04-29 04:48:45,0,mobile,search_engine,Android,Edge,Cable,1,144,Loyal
6410,324,14,2025-04-15 12:42:28,0,mobile,website,Android,Edge,Cable,1,144,Loyal
6411,324,12,2025-04-20 05:03:28,0,mobile,app,Android,Edge,Cable,1,144,Loyal
6412,324,18,2025-04-25 12:38:18,0,mobile,search_engine,Android,Edge,Cable,1,144,Loyal
6413,324,21,2025-04-16 06:35:08,0,mobile,website,Android,Edge,Cable,1,144,Loyal
6414,324,16,2025-04-20 10:05:07,0,mobile,search_engine,Android,Edge,Cable,1,144,Loyal
6415,325,8,2025-04-05 23:13:33,0,mobile,search_engine,Android,Edge,Cable,2,1142,Returning
6416,325,12,2025-04-25 00:02:55,0,mobile,social_media,Android,Edge,Cable,2,1142,Returning
6417,325,17,2025-04-14 14:32:53,0,mobile,social_media,Android,Edge,Cable,2,1142,Returning
6418,325,20,2025-04-30 15:43:02,0,mobile,social_media,Android,Edge,Cable,2,1142,Returning
6419,325,11,2025-04-25 19:34:01,0,mobile,search_engine,Android,Edge,Cable,2,1142,Returning
6420,325,24,2025-04-29 21:21:30,0,mobile,app,Android,Edge,Cable,2,1142,Returning
6421,325,18,2025-04-28 09:29:50,0,mobile,website,Android,Edge,Cable,2,1142,Returning
6422,325,16,2025-04-16 17:32:28,0,mobile,app,Android,Edge,Cable,2,1142,Returning
6423,325,6,2025-04-08 19:12:43,0,mobile,social_media,Android,Edge,Cable,2,1142,Returning
6424,325,13,2025-04-25 10:42:02,0,mobile,social_media,Android,Edge,Cable,2,1142,Returning
6425,325,5,2025-04-08 22:11:33,0,mobile,website,Android,Edge,Cable,2,1142,Returning
6426,325,23,2025-04-11 02:59:41,0,mobile,search_engine,Android,Edge,Cable,2,1142,Returning
6427,325,2,2025-04-19 09:34:42,0,mobile,app,Android,Edge,Cable,2,1142,Returning
6428,325,15,2025-04-06 06:38:33,0,mobile,search_engine,Android,Edge,Cable,2,1142,Returning
6429,325,22,2025-04-16 13:00:15,0,mobile,search_engine,Android,Edge,Cable,2,1142,Returning
6430,325,9,2025-04-23 03:39:59,0,mobile,app,Android,Edge,Cable,2,1142,Returning
6431,325,4,2025-04-12 06:21:21,0,mobile,app,Android,Edge,Cable,2,1142,Returning
6432,325,14,2025-04-24 16:43:07,0,mobile,search_engine,Android,Edge,Cable,2,1142,Returning
6433,326,15,2025-05-04 11:44:25,1,mobile,search_engine,iOS,Chrome,WiFi,9,188,New
6434,326,22,2025-04-17 08:04:32,0,mobile,social_media,iOS,Chrome,WiFi,9,188,New
6435,326,7,2025-04-15 06:07:50,0,mobile,search_engine,iOS,Chrome,WiFi,9,188,New
6436,326,8,2025-04-20 23:20:50,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6437,326,1,2025-04-27 03:28:25,0,mobile,social_media,iOS,Chrome,WiFi,9,188,New
6438,326,3,2025-04-06 10:11:28,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6439,326,20,2025-04-20 20:04:33,0,mobile,app,iOS,Chrome,WiFi,9,188,New
6440,326,23,2025-04-08 15:13:43,0,mobile,social_media,iOS,Chrome,WiFi,9,188,New
6441,326,17,2025-05-02 20:23:04,0,mobile,app,iOS,Chrome,WiFi,9,188,New
6442,326,16,2025-04-08 07:39:34,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6443,326,18,2025-05-02 13:54:47,0,mobile,search_engine,iOS,Chrome,WiFi,9,188,New
6444,326,21,2025-05-04 06:03:48,0,mobile,app,iOS,Chrome,WiFi,9,188,New
6445,326,12,2025-04-14 13:00:34,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6446,326,6,2025-05-04 16:48:08,0,mobile,social_media,iOS,Chrome,WiFi,9,188,New
6447,326,2,2025-04-17 19:56:50,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6448,326,0,2025-04-10 22:37:10,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6449,326,4,2025-04-12 06:30:46,0,mobile,search_engine,iOS,Chrome,WiFi,9,188,New
6450,326,10,2025-04-17 16:52:36,0,mobile,website,iOS,Chrome,WiFi,9,188,New
6451,326,24,2025-04-19 14:35:43,0,mobile,app,iOS,Chrome,WiFi,9,188,New
6452,326,14,2025-04-04 22:17:36,0,mobile,app,iOS,Chrome,WiFi,9,188,New
6453,327,19,2025-04-10 07:37:03,0,mobile,social_media,Windows,Safari,WiFi,5,559,Loyal
6454,327,0,2025-04-06 05:22:44,0,mobile,app,Windows,Safari,WiFi,5,559,Loyal
6455,327,13,2025-04-29 13:49:11,0,mobile,search_engine,Windows,Safari,WiFi,5,559,Loyal
6456,327,2,2025-04-08 03:59:16,0,mobile,website,Windows,Safari,WiFi,5,559,Loyal
6457,327,6,2025-04-29 11:52:45,0,mobile,website,Windows,Safari,WiFi,5,559,Loyal
6458,327,22,2025-04-20 16:08:55,0,mobile,search_engine,Windows,Safari,WiFi,5,559,Loyal
6459,327,21,2025-04-13 21:19:10,0,mobile,app,Windows,Safari,WiFi,5,559,Loyal
6460,327,20,2025-04-21 04:07:13,1,mobile,search_engine,Windows,Safari,WiFi,5,559,Loyal
6461,327,12,2025-05-04 07:49:22,0,mobile,website,Windows,Safari,WiFi,5,559,Loyal
6462,327,18,2025-04-07 05:38:38,0,mobile,app,Windows,Safari,WiFi,5,559,Loyal
6463,327,5,2025-04-22 00:12:42,0,mobile,social_media,Windows,Safari,WiFi,5,559,Loyal
6464,327,10,2025-04-20 18:07:34,0,mobile,app,Windows,Safari,WiFi,5,559,Loyal
6465,327,23,2025-04-20 18:48:44,0,mobile,search_engine,Windows,Safari,WiFi,5,559,Loyal
6466,328,4,2025-04-21 08:38:21,0,mobile,search_engine,iOS,Edge,WiFi,4,147,Returning
6467,328,18,2025-04-04 22:35:32,0,mobile,website,iOS,Edge,WiFi,4,147,Returning
6468,328,15,2025-04-29 18:48:35,0,mobile,app,iOS,Edge,WiFi,4,147,Returning
6469,328,9,2025-04-09 19:24:29,0,mobile,search_engine,iOS,Edge,WiFi,4,147,Returning
6470,328,1,2025-04-25 05:53:19,0,mobile,app,iOS,Edge,WiFi,4,147,Returning
6471,328,24,2025-04-14 18:26:31,0,mobile,website,iOS,Edge,WiFi,4,147,Returning
6472,328,5,2025-04-09 08:18:37,0,mobile,search_engine,iOS,Edge,WiFi,4,147,Returning
6473,328,0,2025-04-15 01:13:07,0,mobile,website,iOS,Edge,WiFi,4,147,Returning
