user_id,age_group,gender,ethnicity,socioeconomic_status,disability_status,education,income,location,region,state,location_detail,population_density,primary_os,primary_browser,connection_type,screen_size,browse_depth,session_duration,visitor_status,customer_value,relationship_status,occupation,interest_technology,interest_sports,interest_travel,interest_food,interest_fashion,interest_gaming,interest_arts,interest_health,interest_education,interest_finance,browsing_tech,browsing_finance,browsing_healthcare,browsing_education,browsing_professional,browsing_shopping,browsing_entertainment,activity_morning,activity_afternoon,activity_evening,activity_night,pages_per_session,seconds_per_session,browsing_travel
126,18-24,Male,White,Low,None,High School,$0-$25k,Urban,Southeast,SD,Urban Core,High,Android,Chrome,WiFi,Small,Medium (3-5 pages),Long (> 5 min),Returning,Low,In Relationship,Management,0.04457106346528944,0.11613041744080241,0.1743072999853671,0.03555939831984351,0.37081218487187684,0.25952621222833666,0.16704380012702802,0.2611171057568331,0.12837550378263116,0.6039777371563614,0.5176151268803295,0.41125093390214146,0.44156309115652104,0.35235676963027446,0.4264045173061112,0.15067579309042511,0.691363206163101,0.39661664037263844,0.30372831037739806,0.7919802881413963,0.631577760661637,4,400,
127,25-34,Male,White,Medium,None,High School,$100k+,Urban,Southeast,MA,Urban Core,High,iOS,Safari,WiFi,Extra Large,Medium (3-5 pages),Medium (1-5 min),New,Medium,Single,Student,0.4379927367702095,0.46440564253014943,0.23146596623563123,0.3981764630139421,0.13170038078491805,0.10148152616468424,0.24473055561678622,0.6683461766744523,0.3992091353724391,0.09542748667415513,1.0,0.19617748990967088,0.15951993970444434,0.2468895975165564,0.2723766212396954,0.2608487694176926,0.11601632758988173,0.5169389919955629,0.42785837296125434,0.8473240551120871,0.8944813184968506,4,116,
128,55-64,Female,Hispanic,Low,None,Some College,$100k+,Urban,Midwest,NH,Rural,Very Low,Android,Chrome,WiFi,Large,Medium (3-5 pages),Medium (1-5 min),Loyal,Medium,Single,Technical,0.19044234986976047,0.024217089918535592,0.41668378278216006,0.6057555302284088,0.2811024799569057,0.12378486372149165,0.3622141827121704,0.47262553059206885,0.07353054638653038,0.38709291773848703,0.069762964990996,0.6221638920812659,0.3986332006920338,0.23913128439718603,0.3166714828151681,0.6696773349222404,0.33438644001519996,0.1351802333488325,0.28984042557345296,0.4998640728304961,0.4451882974205261,4,292,
129,35-44,Male,Hispanic,High,None,Master's,$25k-$50k,Urban,West,NC,Urban Core,Low,Android,Chrome,5G,Small,Medium (3-5 pages),Short (< 1 min),Returning,Low,Divorced,Management,0.06595642594325281,0.03754019931316205,0.13456474635196103,0.31452736522930297,0.4327031270653232,0.19548393483488494,0.5503433458979374,0.7043486516337423,0.47663744062603935,0.0568732111717864,0.1127706405715001,0.09811594172624138,0.2876081424059996,0.3902214721480029,0.16938104352345415,0.35056151931645413,0.3132104677228027,0.6902539187996647,0.11213579292135722,0.1032066413990522,0.5595216565337444,4,27,0.0
130,18-24,Male,Asian,Low,None,Some College,$50k-$75k,Suburban,Southwest,KY,Urban Core,Medium,iOS,Safari,DSL,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,Low,Married,Management,0.13312986108743682,0.20486442743026267,0.2648885305296878,0.6579962133565272,0.3077910065744959,0.11101886759893122,0.12092897137592067,0.09132431133028784,0.2510435442908778,0.017215357553572532,0.36951163139427,0.24123047934661673,0.304471993833543,0.21461137300613997,0.2957215095458235,0.07586772303424297,0.6501913921550386,0.7470191521046528,0.6435389465134865,0.3198266761913117,0.4785389393049172,4,155,
131,18-24,Non-binary,White,Medium,None,Master's,$25k-$50k,Urban,West,ME,Inner Suburb,Very High,iOS,Chrome,WiFi,Medium,Low (1-2 pages),Medium (1-5 min),Loyal,Medium,Widowed,Management,0.17146997623276208,0.28876140440407877,0.28373731466539714,0.2343064225606844,0.7625498884396618,0.21733890848146087,0.3064590506429063,0.31817470820400245,0.40892924520905816,0.11317278049635215,0.1656849695211443,0.4421575906305152,0.5049426731846737,0.048369280343943166,0.13508716088185088,0.40133310053614685,0.24157136692327402,0.7246904319370807,0.6575567154661572,0.14538086037079775,0.9023173986277655,1,134,
132,65+,Male,White,High,None,Bachelor's,$0-$25k,Urban,Northeast,AL,Inner Suburb,High,Android,Safari,Fiber,Medium,High (6+ pages),Medium (1-5 min),Returning,Low,Divorced,Professional,0.20224115120109956,0.2515725247036197,0.009056570145436694,0.29199588389121617,0.5669126906352274,0.0012263198389125833,0.046432881129631315,0.2953945834389708,0.2030397047662822,0.030814226332346394,0.09963655672608727,0.31969168574830065,0.4332497785422789,0.4247869795229813,0.12036356859865632,0.09834309322408359,0.5348141109864386,0.3764327267913914,0.6905902090825353,0.5045884566243268,0.32011539188644417,10,208,0.0
133,25-34,Female,White,Medium,None,PhD,$25k-$50k,Urban,West,OH,Inner Suburb,High,iOS,Chrome,4G,Medium,Medium (3-5 pages),Medium (1-5 min),New,Low,Married,Student,0.21493714350014473,0.007810755364943188,0.2841082185195763,0.5554831718699369,0.11235198368386384,0.0846525502814449,0.22280747744841523,0.13109712301908588,0.6854548324745892,0.07610528132159257,1.0,0.4061826367882712,0.3144835046101158,0.1812908197035639,0.11254025508420792,0.5515654313891303,0.20971258604095838,0.3642553842007697,0.4962420729862349,0.4890812394031076,0.18401128706468295,3,162,
134,65+,Male,Hispanic,Medium,Cognitive,Bachelor's,$0-$25k,Suburban,West,PA,Urban Core,Very High,iOS,Chrome,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),Returning,VIP,Married,Administrative,0.11963862763983972,0.2463101646299402,0.01817994753570083,0.05546259740673245,0.3197656182051441,0.2986333078801642,0.2136117813792441,0.08577095384468249,0.564890876720612,0.017389863190765555,0.5101107138546822,0.5493136154611471,1.0,0.07966482040205837,0.2357915744645675,0.16012064013763255,0.024353123831378214,0.439715266650504,0.35247799218989734,0.5589508337075701,0.7168383725722595,3,244,
135,35-44,Male,Black,Medium,None,High School,$75k-$100k,Urban,Midwest,RI,Outer Suburb,Medium,Android,Chrome,WiFi,Small,Medium (3-5 pages),Short (< 1 min),New,Low,Married,Technical,0.2835518238389051,0.007802303196213456,0.15917669278476718,0.20476899740426877,0.5651000483677039,0.7673004161859097,0.13369570293828234,0.5803473344494522,0.24028569121634594,0.0445542710565037,0.30892011266543773,0.39571930134686706,0.17664448347318806,0.29127641838585216,0.19257694863381672,0.3612065592622625,0.30403751526450123,0.8099182217225549,0.4928159854971392,0.01909222715938484,0.38024940411929314,4,18,
136,65+,Male,Black,Medium,None,High School,$50k-$75k,Rural,Southwest,ID,Outer Suburb,Very Low,Windows,Edge,5G,Small,High (6+ pages),Long (> 5 min),Returning,Low,Married,Professional,0.03921867318482135,0.5223853218988774,0.13529039673637333,0.008232420819843975,0.07441740415917676,0.26256950644207083,0.585070230498372,0.5889731262485155,0.07757362793783304,0.1286478455965005,0.3631584874160818,0.3331246028880236,0.9122528527259013,0.17830870129937568,0.361713961561336,0.20028389934108917,0.2684828994803669,0.32868843308875717,0.7620966369481935,0.4041655804593674,0.8497179435817995,11,1103,
137,35-44,Male,Asian,Medium,None,Bachelor's,$25k-$50k,Suburban,Northeast,VT,Inner Suburb,Very Low,iOS,Chrome,WiFi,Large,Medium (3-5 pages),Medium (1-5 min),New,Medium,Single,Technical,0.15356487292489213,0.5653508148155978,0.7374473865178555,0.43831225208701713,0.015764068933062602,0.13992223128934533,0.19892849833326254,0.1813331280241632,0.06952267203909829,0.1653245648870599,0.08325868641209935,0.11036246963818548,0.08453585300802596,0.45742457601575065,0.7305438731814559,0.4380602379998864,0.17553938418123383,0.06246468561700366,0.10045882351267839,0.7909575222330465,0.14158242128630055,3,283,
138,45-54,Male,Hispanic,Medium,Cognitive,Some College,$25k-$50k,Suburban,Southeast,FL,Town,Low,MacOS,Safari,WiFi,Small,Low (1-2 pages),Long (> 5 min),New,Medium,Single,Technical,0.11741267467263208,0.6540419902117292,0.08584161968864644,0.5888970193028149,0.13594530270670538,0.20234651872431367,0.2297519233697241,0.695961524900736,0.09156636725059698,0.180085925839542,0.07516588564808034,0.24777736420247906,0.5096803363015553,0.3258183266839894,0.2054917552153152,0.15293988772014938,0.12223324005332847,0.8232673791420695,0.16703927640002197,0.49115239974621805,0.8182705572722506,1,373,
139,25-34,Male,White,Medium,None,High School,$50k-$75k,Rural,Southeast,TX,Urban Core,Medium,MacOS,Chrome,WiFi,Small,Medium (3-5 pages),Medium (1-5 min),New,Low,Single,Unemployed,0.10609117109438851,0.1101781175715571,0.75047487936056,0.2082187630387538,0.15553352712618404,0.4393935181548649,0.18423349564201938,0.16729825508379725,0.20304691762814567,0.03901352021905178,0.9116305659864017,0.46883152731740824,0.09957114645845058,0.23477681330385536,0.050295771944391686,0.2620614488518505,0.5177146053345779,0.7173564144157059,0.6715472850970858,0.7500165999801559,0.12458018504501266,3,146,
140,45-54,Female,Asian,Medium,None,Bachelor's,$100k+,Urban,West,MA,Inner Suburb,Low,Android,Edge,Fiber,Small,Medium (3-5 pages),Long (> 5 min),Returning,Medium,Married,Sales,0.278665247728701,0.35286903449560686,0.295764826153684,0.4476813688498411,0.36536608607580723,0.09819350030010397,0.32109702779425725,0.21987091006003157,0.18349102517712304,0.22768695622704202,0.23590109130951323,0.37450621739664086,0.2255196529000366,0.3803935771008008,0.30515604796983226,0.14608778056831723,0.6603265925713823,0.46095860775477937,0.3826227901317361,0.5125418028632792,0.9251534941244197,3,371,
141,65+,Male,White,Low,None,Some College,$50k-$75k,Rural,West,MA,Outer Suburb,High,Windows,Firefox,Cable,Small,Medium (3-5 pages),Short (< 1 min),Returning,Medium,Single,Service,0.6285789190840018,0.22453868515184675,0.4025988901346655,0.024055396040134142,0.6314212853413319,0.4137870734993443,0.299201297748794,0.41465429256396186,0.012601890201724005,0.5361923071841127,0.09026159056700649,0.804695551895821,0.3652157551710531,0.32166037997803426,0.2864361662094083,0.16458823660684832,0.3821439415388313,0.9083825388965812,0.6635800076971047,0.6295749127564448,0.5989428003910156,5,31,
142,25-34,Female,White,Medium,None,Bachelor's,$50k-$75k,Suburban,West,ME,Outer Suburb,Low,Android,Samsung Browser,Cable,Medium,High (6+ pages),Short (< 1 min),Returning,Low,Single,Student,0.019475517288788685,0.2567609457727454,0.20291195168175585,0.5720505172561052,0.43326539896223604,0.04360753837854269,0.15414780521974378,0.18626580541452767,0.18966423572158853,0.5374062679774637,0.2693126648548646,0.80163721666497,0.32889695004858194,0.3614752420881298,0.2935135723589715,0.4241591282798024,0.662634945669803,0.5305181607390962,0.6199663580856479,0.10809494189342325,0.8286076160573148,14,33,
143,65+,Female,Black,Medium,Physical,High School,$100k+,Urban,Midwest,MD,Inner Suburb,High,Android,Chrome,WiFi,Small,Medium (3-5 pages),Long (> 5 min),Returning,Medium,In Relationship,Management,0.032108860071854296,0.2486020121396926,0.33048621735100564,0.36694772764903344,0.25661020056061135,0.19004105967980567,0.8202866482272982,0.6273824134505931,0.14633574417258108,0.00779219409068786,0.14590618271450456,0.6882433307000839,1.0,0.6743033014727376,0.18041629413826737,0.4048094259979112,0.10864817683803463,0.548047259671307,0.9763002520479283,0.22126396457862743,0.4841960696936555,4,761,
144,35-44,Female,Black,High,None,Some College,$25k-$50k,Urban,Midwest,MD,Urban Core,Very High,Windows,Chrome,5G,Medium,Low (1-2 pages),Medium (1-5 min),Returning,Medium,In Relationship,Student,0.7781649561914987,0.6686858871366679,0.30792368029946304,0.7832344600807578,0.8092337994066566,0.3596841056394265,0.23531199781288448,0.1358236284225045,0.5629803494597868,0.3560453070422036,0.13329052780696368,0.16670805085696636,0.4050850245667343,0.19110730615447652,0.1276001246105345,0.24930713510171845,0.06111821041308762,0.27333264368533283,0.08889424240309475,0.38360319395376197,0.10197542563546984,2,92,0.0
145,25-34,Female,White,Low,None,Some College,$50k-$75k,Rural,Southeast,AR,Town,Medium,Windows,Chrome,Fiber,Small,Medium (3-5 pages),Long (> 5 min),Returning,Low,Divorced,Administrative,0.6404814367113784,0.28809208567931543,0.31290551882522094,0.21367435197739287,0.08280740581905924,0.5497543830397884,0.07502800258086158,0.4806135247282505,0.16360901420012264,0.29351708270364185,0.8397630820990092,0.06422220382823955,0.29855147111209085,0.2950549693511061,0.05246466109101099,0.34994542943880125,0.33507446698529114,0.30697271927178044,0.7552502733945319,0.722961039203908,0.9904758458067252,5,633,
146,45-54,Female,White,Medium,None,Bachelor's,$50k-$75k,Rural,Midwest,DC,Inner Suburb,Medium,Windows,Chrome,Cable,Medium,Medium (3-5 pages),Medium (1-5 min),New,High,Married,Professional,0.13152404751390734,0.49133272928673943,0.23817134602783083,0.1907307054074458,0.42898885842086687,0.19507186553003258,0.18378352638314444,0.25178476660821664,0.2675813522680849,0.14160396819668286,0.12941296672877012,0.20988297341041473,0.2009189528516217,0.153286581741613,0.31821322074720637,0.5040284805539667,0.32559335927764127,0.34049429364003225,0.6210589708961376,0.38185408512281743,0.44566162793485126,4,264,
147,55-64,Male,White,Medium,None,High School,$50k-$75k,Rural,West,TN,Urban Core,Very High,iOS,Safari,5G,Small,High (6+ pages),Short (< 1 min),Loyal,Low,Married,Administrative,0.05547708872531003,0.11999944835843773,0.10692243394665045,0.04198939944605861,0.31599685335331434,0.6945517216917265,0.19350884933220233,0.1997416161741189,0.2918532083601114,0.6242606621741076,0.16295252235070343,0.18268597094244227,1.0,0.0757732981289335,0.40252788710019755,0.15177094601595695,0.17697210480114384,0.7961639998129081,0.4349834606190584,0.4914114652810484,0.20312901411812012,11,45,
148,65+,Female,White,Medium,Multiple,Some College,$0-$25k,Urban,West,MO,Inner Suburb,Medium,Android,Edge,Fiber,Large,Medium (3-5 pages),Medium (1-5 min),Loyal,Low,Married,Sales,0.08909212699494938,0.0297433858595198,0.402374005738173,0.5781222118989517,0.4523797343808996,0.4826194550626107,0.4033752058658841,0.7087374223087971,0.4879993331787244,0.2894092770146063,0.1746680541116755,0.712756549627116,1.0,0.43246874928000956,0.18187363030878959,0.46256324405634924,0.29580312028542616,0.492769842069263,0.06599657794854356,0.7945866551049527,0.531948931356227,5,219,
149,35-44,Male,White,High,Physical,High School,$0-$25k,Rural,Northeast,OH,Outer Suburb,Medium,Android,Chrome,Fiber,Medium,High (6+ pages),Medium (1-5 min),Returning,High,Married,Technical,0.019291292459166946,0.8518434409989104,0.4548790852104854,0.34129263017837735,0.37535673310573736,0.10383742889133883,0.40062438472315515,0.18787224484328022,0.13554689492794134,0.18771102415466548,0.12850578651139233,0.8280709351806723,0.7606877826017807,0.01768048927646586,0.7069555980616732,0.12466308323379488,0.14567929637304208,0.7069582603201533,0.347381588527707,0.35721242172376844,0.4604223439358478,13,262,0.0
150,35-44,Female,White,Medium,Cognitive,High School,$25k-$50k,Urban,West,OH,Inner Suburb,Medium,iOS,Safari,4G,Medium,Low (1-2 pages),Short (< 1 min),New,Low,Divorced,Service,0.8424777791563459,0.05929858882822856,0.10224878683425552,0.5740226362004665,0.38076594571509187,0.41891442953312724,0.515421520279863,0.6254754133429761,0.5424957307180277,0.04540650034501608,0.4946637094209442,0.0252861507581208,0.5434285415101068,0.33701031498575584,0.5009424107816711,0.24379674099581677,0.16234830219777635,0.07531006431209218,0.7581779559118482,0.5801480935355372,0.9468895938392256,1,49,
151,35-44,Female,White,Medium,Physical,Bachelor's,$25k-$50k,Urban,Midwest,ME,Inner Suburb,Low,Windows,Firefox,4G,Small,Low (1-2 pages),Short (< 1 min),New,Low,Single,Sales,0.11263402805937056,0.46350902338020405,0.6630937099061592,0.16962930631453124,0.14073885555582089,0.02914629552444178,0.07663310951665776,0.3656304356525654,0.11877564492508058,0.18439733654795679,0.10919358159747286,0.3463897631710656,0.2679341989096833,0.4975359971548219,0.5018735479666089,0.2242300213265377,0.42364343724370995,0.6363794930535297,0.5453787613386586,0.6902531358645194,0.2905686721795533,2,33,
152,35-44,Female,White,Low,Physical,PhD,$75k-$100k,Urban,Southeast,FL,Urban Core,Very High,iOS,Chrome,Cable,Medium,Medium (3-5 pages),Medium (1-5 min),Returning,High,In Relationship,Sales,0.36221713701266434,0.18721492187428507,0.19865332274942563,0.33130335871771727,0.00229211810469463,0.621792008322197,0.283700881143083,0.024316092162171808,0.20089438823816863,0.14724352704711452,0.4050439950720335,0.4804296681157127,0.5773442094230798,0.5494500430032544,0.3709342802775538,0.5711864485960225,0.17137794820756522,0.15217873951628075,0.5189555990522231,0.6223503276642156,0.739042001623809,4,106,
153,25-34,Male,Black,Medium,None,Bachelor's,$75k-$100k,Rural,Southeast,NY,Inner Suburb,High,Android,Firefox,Fiber,Extra Large,Medium (3-5 pages),Long (> 5 min),Returning,Low,Married,Technical,0.6399477117550183,0.2899208486539872,0.3969291116869894,0.18607700720805057,0.39719355587411953,0.014408137925105848,0.4882613203656012,0.34232468415121287,0.32870679836074757,0.2593760220295472,0.9125176120361912,0.5595336335447241,0.36426187478945965,0.3505052570649795,0.2231575325743017,0.20937875114274507,0.5859399879326048,0.47789983809891723,0.4544869319855424,0.6901461321841119,0.14932581337417047,3,1096,
154,35-44,Male,Hispanic,Low,None,PhD,$50k-$75k,Urban,Northeast,DC,Outer Suburb,Medium,MacOS,Safari,5G,Large,High (6+ pages),Medium (1-5 min),Returning,VIP,In Relationship,Retired,0.14398014646661156,0.156410153970974,0.00902254107212672,0.7445474161822061,0.2705413766023076,0.06819963703040213,0.20514430777765966,0.20258807760193434,0.5191246099107666,0.13194327314999835,0.3113410022845083,0.23343148082807838,0.08968901441343767,0.5438969918972049,0.13037005344607014,0.6590458563418622,0.13722609942933833,0.33272871260797726,0.5753967750599503,0.30823864048350724,0.4028040516728541,14,67,
155,25-34,Male,Black,Medium,None,High School,$100k+,Suburban,West,TN,Urban Core,Low,iOS,Firefox,Cable,Small,Medium (3-5 pages),Long (> 5 min),New,High,Single,Sales,0.13380469747889284,0.06172922049521357,0.056127679268279704,0.14656327617513015,0.13316636719968786,0.4337518608405905,0.06035329875715776,0.007126592000914766,0.2564342438919406,0.1404485608149639,0.5241959810823926,0.20889377104455592,0.4095672499731048,0.12340735695823772,0.318787757326556,0.22363478878989942,0.8509331419562612,0.5710152451040521,0.37289154884270526,0.7910798390008622,0.7315335720801225,3,397,
156,18-24,Male,Asian,Medium,Physical,Bachelor's,$0-$25k,Suburban,Midwest,ME,Outer Suburb,Medium,iOS,Edge,4G,Small,High (6+ pages),Short (< 1 min),New,Medium,In Relationship,Service,0.29831276790837563,0.13947353861231726,0.34314111135915054,0.4025916079098093,0.37026850321307625,0.46724706331631405,0.039483467996918535,0.2845220691551825,0.34862990576408537,0.2977404464966372,0.554007100317595,0.35685221618310226,0.5454925321353895,0.03283982117501613,0.22746621263355413,0.029337728156406537,0.09023187511498336,0.42754164088969804,0.13767275702758316,0.17847070596700867,0.6310618055011293,12,21,
157,35-44,Female,Hispanic,High,Sensory,High School,$75k-$100k,Urban,West,NY,Urban Core,High,Android,Edge,4G,Small,Low (1-2 pages),Long (> 5 min),New,Low,Married,Student,0.024689795471152402,0.5242636695757397,0.16026580862631523,0.4075943876239954,0.26149935369865285,0.29903942109534515,0.0037816008007161895,0.1735853567976293,0.21954457547489523,0.21430706843246758,0.15916657027394648,0.18838862467515183,0.3886197098530099,0.19985347838717407,0.17383062242779393,0.08919198795264037,0.6540783195629396,0.19780151451575886,0.20704190528049418,0.8416452996101575,0.7950945724419289,1,433,0.0
158,45-54,Male,White,Medium,None,High School,$25k-$50k,Rural,Southeast,MD,Urban Core,Very High,Windows,Chrome,WiFi,Small,High (6+ pages),Medium (1-5 min),New,Low,Single,Management,0.36159019228711475,0.5194868053874729,0.0521082423319842,0.2670518230587314,0.3975394713133959,0.1505824111089799,0.18334196420210394,0.33052094863980547,0.02430804172226597,0.2236612177322938,0.3999623144199269,0.24076612499247388,0.03910431170428916,0.29156907603631876,0.30171928253783037,0.21065314229832877,0.7006395294551394,0.5844850562353722,0.36825741898707576,0.6234104507681241,0.24528808505428898,8,246,
159,25-34,Male,Hispanic,Low,None,Bachelor's,$50k-$75k,Suburban,Northeast,NY,Outer Suburb,Low,Android,Chrome,Fiber,Small,High (6+ pages),Short (< 1 min),Returning,Low,Divorced,Student,0.13830904884327472,0.09001731235610781,0.6207117753726991,0.2938916452164412,0.1945504399775733,0.025444447077959984,0.088744515197874,0.32374435879559926,0.6010897719981128,0.1761038671173315,0.5138038850860686,0.39572601532927393,0.36339691208249686,0.45999113665147845,0.056182988161081845,0.23532898458996587,0.7760570397985387,0.25906803008586504,0.3507026875062958,0.48216898754605914,0.3394626917368434,7,35,
160,25-34,Female,White,Low,None,High School,$50k-$75k,Urban,Northeast,ME,Inner Suburb,Medium,Android,Chrome,4G,Medium,Medium (3-5 pages),Medium (1-5 min),Loyal,Medium,Married,Service,0.09312670899031593,0.2532883249511233,0.1375985651482974,0.7664608649854839,0.4596219162627096,0.28585756020600805,0.13794084890854447,0.030036750322011422,0.3138346482867075,0.5523708954971387,0.256086218557892,0.1453104324057993,0.3704570705713323,0.09266936436587501,0.20983595238262567,0.3555982389808249,0.5048263980851662,0.4646856613220113,0.5609744759835001,0.42610144757689394,0.39890477109625,5,123,
161,35-44,Male,White,High,None,Some College,$25k-$50k,Suburban,Northeast,AL,Small City,High,Windows,Edge,4G,Small,Medium (3-5 pages),Short (< 1 min),Returning,Medium,Married,Service,0.13759347661072993,0.10397447953144576,0.5319850804801188,0.6826863666524483,0.19061825177055608,0.3616784015258873,0.036433989419772446,0.01405302343631636,0.5073044210725467,0.5400410207667214,0.4185484780685608,0.3237163448262743,0.23235218673602814,0.16039584090474546,0.21927272968358477,0.6418013594237323,0.35368069898269017,0.5844122620781146,0.5961557935054035,0.6933956254014477,0.5284113987532857,4,23,0.0
162,65+,Male,Hispanic,Medium,None,Some College,$50k-$75k,Rural,Southeast,VT,Outer Suburb,Low,iOS,Safari,WiFi,Large,High (6+ pages),Long (> 5 min),Returning,Low,In Relationship,Service,0.4557088427127754,0.7504593993437509,0.448260860385647,0.2633158813044228,0.32813007945532624,0.7679793278879044,0.2846931595898463,0.10276553006861526,0.06978236468426786,0.12869787870700314,0.21090789364275628,0.4285890765380506,0.5777663259376493,0.08655325098464155,0.1474657069466071,0.12106817773664512,0.22625060119720475,0.2919760008598376,0.4839314185172191,0.6183857614758701,0.4716378580004336,6,1085,
163,45-54,Male,White,High,None,Some College,$25k-$50k,Urban,Midwest,WV,Outer Suburb,Low,Windows,Chrome,WiFi,Medium,Low (1-2 pages),Short (< 1 min),Loyal,High,Married,Sales,0.3956709556543124,0.010910973972902858,0.3590496067842164,0.03499790910932512,0.05993331898471154,0.7166015671827083,0.11644848117841615,0.37724714841345075,0.3914733120112141,0.12785513352604438,0.44591642591420266,0.2451644621535946,0.7597888261039918,0.5977440649612608,0.6045786168298041,0.24826106865148986,0.45002212788413803,0.3104440287408417,0.27560057784321945,0.7331328056144881,0.543208974798823,2,50,0.0
164,65+,Male,Asian,High,None,High School,$0-$25k,Urban,Southeast,CT,Inner Suburb,High,Windows,Safari,4G,Medium,Medium (3-5 pages),Long (> 5 min),New,Medium,In Relationship,Retired,0.37241830097091577,0.5531229754025796,0.07097741317576355,0.5196642085488481,0.3561024119949277,0.20485205877798424,0.4823347707862688,0.16186754704367542,0.4751176544029079,0.3201701344698124,0.27347827884891773,1.0,0.29233545226338425,0.2008290093892904,0.4214643863502426,0.13896174407359665,0.2777594773584622,0.5689077988292229,0.7957353685755336,0.6589196173991712,0.5967989742770877,5,312,0.0
165,45-54,Male,Hispanic,Low,None,Bachelor's,$75k-$100k,Suburban,Southeast,DC,Rural,High,iOS,Edge,5G,Medium,High (6+ pages),Short (< 1 min),Loyal,Low,Married,Administrative,0.2026515794904164,0.06870720451071358,0.4345117947671772,0.5745185356119866,0.08066058490039182,0.20028832716894143,0.46340803990695595,0.06320303757641876,0.15140287990673187,0.05243225934736994,0.1595363405659845,0.2182762488993616,0.3582205351042082,0.12185088356014971,0.1063354223418029,0.1761759879614987,0.35214421721719,0.5553842101145882,0.4798393847936417,0.21472577140463234,0.15822120209507518,8,44,
166,35-44,Non-binary,White,Medium,None,Bachelor's,$0-$25k,Suburban,Midwest,GA,Urban Core,High,iOS,Edge,Fiber,Small,High (6+ pages),Long (> 5 min),Returning,Medium,Married,Technical,0.38088456998608633,0.5208173808532806,0.17096455862190735,0.11957439037088526,0.12168610245109385,0.0949464157644323,0.40348871341445725,0.6452571365057578,0.3092073533872844,0.6585049186811246,0.34217490234855114,0.14524416175574978,0.28517548019457595,0.6578288156262463,0.12922095295203456,0.38719672947884154,0.37063556954202637,0.57886422753947,0.40942841593297474,0.6625044510862066,0.07826981829443365,7,1161,
167,25-34,Female,White,Medium,None,Bachelor's,$25k-$50k,Suburban,Northeast,HI,Inner Suburb,High,iOS,Safari,Cable,Small,Low (1-2 pages),Long (> 5 min),Returning,High,Single,Technical,0.13612345217025107,0.0954453147123127,0.42894578394714145,0.16873274356889245,0.7913437040919576,0.5351716759107399,0.19642105140221283,0.32996586419305385,0.38412700070884004,0.515420510967756,0.5162812743770454,0.39738765750262295,0.1684594218742211,0.2715953002881733,0.2006426213887743,0.14416198880026776,0.01406425572026492,0.6481272573898907,0.4505121949125809,0.6778667271141164,0.8730473953395607,2,965,
168,35-44,Female,Hispanic,Medium,Physical,Some College,$0-$25k,Suburban,Southwest,NY,Outer Suburb,Medium,Android,Edge,WiFi,Medium,Low (1-2 pages),Medium (1-5 min),New,Low,Married,Student,0.2835078625667282,0.3058886267105333,0.18051839014273086,0.19662902702981122,0.47153052951604735,0.3140163966529904,0.545951263736358,0.301438644350661,0.6357700305043428,0.3180206619053595,0.36066406106905746,0.36757339375497566,0.1336435765821512,0.7555718035432691,0.040592234633227545,0.3498252129575143,0.5459052986088073,0.7553548662392574,0.41226488138173867,0.6317766871874755,0.3965088520230592,2,90,
169,18-24,Male,Hispanic,High,None,Some College,$50k-$75k,Suburban,Northeast,NH,Rural,Very High,iOS,Edge,WiFi,Medium,Low (1-2 pages),Short (< 1 min),Returning,Medium,In Relationship,Administrative,0.25451744168227125,0.689035323994046,0.0946895878130542,0.11884878887052072,0.24282090679476312,0.06038931238916944,0.1274964342515958,0.06113845491617936,0.0998727182098635,0.22240578211171408,0.3723404325337624,0.412186206060224,0.15448471659244295,0.2574458019182471,0.33622725556085253,0.17453470297776064,0.6871101397286341,0.8335560816796366,0.6051357868137915,0.28182098966513625,0.04239900836076699,1,20,0.0
170,18-24,Female,Hispanic,High,Cognitive,Bachelor's,$75k-$100k,Urban,West,MT,Inner Suburb,High,iOS,Chrome,WiFi,Medium,Medium (3-5 pages),Long (> 5 min),Loyal,VIP,In Relationship,Retired,0.5280028630717308,0.4980257912228099,0.06817361504846746,0.25192590489342,0.1537782477118365,0.387040223420584,0.03772000923081859,0.19982248554069942,0.07774266245702893,0.3226432266266761,0.07450651602478311,0.9198603882402466,0.4461439652064696,0.33397362669061864,0.1682533107243793,0.14258428211097673,0.44961350972847003,0.11936070718128997,0.6479129124879712,0.04589184665988671,0.8167468161021973,5,479,0.0
171,25-34,Male,White,Medium,None,Master's,$50k-$75k,Suburban,Midwest,MO,Outer Suburb,Very Low,Windows,Safari,4G,Small,Low (1-2 pages),Short (< 1 min),Returning,Low,Single,Sales,0.22238359675100192,0.5246253860266469,0.3285058120004864,0.435033815175348,0.4534985553932515,0.28369483328168676,0.12713890121185722,0.18364398263131082,0.24036744831766968,0.5784800260656565,0.26380744972266945,0.28911478384691885,0.465342651868581,0.1168827257317652,0.38730460895342333,0.14645393083684405,0.5623854696710123,0.4550234800128101,0.9078823896073636,0.31210589968894714,0.6762756053056947,2,46,
